0,1,2
0.0,0.9970209441257485,0.0029790558742515388
0.0,0.7487864893114166,0.2512135106885834
0.6792146773569645,0.3207853226430355,0.0
0.0,0.9990009990009991,0.0009990009990009992
0.6580947752797954,0.34190522472020457,0.0
1.0,6.564262574038333e-209,0.0
0.0,6.564262574038333e-209,1.0
0.8308319581746365,0.0,0.16916804182536352
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,6.564262574038333e-209
1.0,6.564262574038333e-209,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,6.564262574038333e-209,0.0
