time,attempt,steps,value,string
0.0771486759185791,1,262,1119.0,11110011010111011100010110001001100010101101110011001101100010100000010011100000001010111101100010
0.1639561653137207,2,539,1228.0,100100110011010100010010001011011111100110000000000001011110101100010000111001110001000000111100011
0.0428857803344726,3,274,1164.0,1000110101010001011010000000010111111000001011000010000101110101111100110011000000111010001100011
0.0711305141448974,4,372,1170.0,1100010101001110010111011011111110110101101010100101011010000101011111000101011111000110111111000101
0.1149640083312988,5,597,1118.0,1001010001110011100010111010101010000101000100001000001110100100111000111001110110110001001001001101
0.1052191257476806,6,614,1169.0,110001000011110011111111011010110110000110111001111110100000001001111000011011000001100110101010111
0.6422004699707031,7,1783,1240.0,1110101000001000001110001101111111100011111010110010110010011101110110000000111110011100110001110000
0.1895759105682373,8,615,1382.0,10001001011010100011110110101100010001110110100010110010011011100000110001001000001000111100011110
0.1601336002349853,9,908,1119.0,111111010010111110011100001111101110111001011101010010010110110010111011100000011000000000
0.1083931922912597,10,574,1138.0,1010111001001111000100001001001011001010101111100110001011110011100010101101100001010110101011
0.0600748062133789,11,340,1255.0,1001101011111110101011101010000100101000101010100111000000000101010010111101110110101110111111101110
0.0377697944641113,12,192,1389.0,111001001110101110100000010110001010100111110110010000110000110110100000100000011010111010101011101
0.0985167026519775,13,552,1235.0,1111010111100110100100000001010001010011000100101100101011100011011011000001101111101111110101010010
0.1275584697723388,14,654,1232.0,1011100111001101111101011001100000110100011100100110101001110111111101000110100001011101110010011011
0.1016948223114013,15,533,1064.0,1011100010001011101000000101000001100010000101111010011111111110010011001110101111111000110011010100
0.0440707206726074,16,223,1154.0,1011101110101100010001101011110100110000100100100111100000101011100111100001000001100111111110111
0.0359046459197998,17,167,1068.0,101000011011001111011100000000110010111110111110110111100000101010010111000001100001100010111011111
0.0816295146942138,18,405,1173.0,10100110111101101011001101110000111011000101101111000000110111010010010101001000010000001100100001
0.0319955348968505,19,158,1013.0,100010001101001010010011101111000011000110000111000000111100001001110010010011101011010101101011
0.0520405769348144,20,274,1206.0,1010110101101100011100001011111110100100111010000100001100010010001101000111001000001000000000001110
0.3584916591644287,21,1721,1369.0,1011011110100111110101001000011111101110011101101100111001011100111010001100000011000000011001000010
0.0661201477050781,22,343,1449.0,1010100100111010001100011011101110010111101101100000110100001010110111011101010100110000010100111010
0.1330785751342773,23,737,1304.0,1001001011110101100010010110001101011001001011001101100010000011001100110110111111001110010101110111
0.0217046737670898,24,114,1038.0,1101110101001000100100100001100000111001101000010010010000110000100101111101111101011000011101000
0.0516748428344726,25,295,1418.0,1010101000010000110110110111111000001011100000100111011000001101101110011000110011011000101101100001
0.0762674808502197,26,404,1170.0,1100000111110100011100110110101101101110111010011011111100000110110001111110110100010110110001010111
