time,attempt,steps,value,string
228.5531432628632,24,198,1682.0,1101111001010101111011001110110011011011111111110001110000010001000101010010000101111100100010011111
215.3153817653656,25,193,1801.0,10100000111111010011100001111000000011110010101101011111100001110101010000100010011110010011111011
244.11841773986816,26,205,1819.0,1101111010011110010101011110100100110110101001010010111001001010010000110110101001110110100101100111
299.5182275772095,27,269,1816.0,1010101101100001101111001010101011011100001000101011000111111010010001011011000110100100011011111111
274.7700538635254,28,230,1707.0,111101001101101000000100010010010000000100010000011001110111000010100110001111011000100010111111110
208.5286626815796,29,186,1622.0,1001000101010000000000110011001010111100000011111110110000010110100001010011011001001000110111101111
244.28613877296448,30,206,1744.0,1100110110101100111100100011101010010101110111111110111000110001111010110011011100001000100000111111
322.8549723625183,31,265,1765.0,1111111100101001010000110111000010100101010100001000110010111110001101110100110000011101111111111111
262.23672676086426,32,204,1647.0,101001010110011100111101000100001101100111101011011011010000011011111100010100111000110010011111011
768.5215082168579,33,626,1863.0,1110000010011101111101101000110111010000010010111111001010000010111011101111111111111111111111111111
360.6016972064972,34,313,1752.0,1111111110100001000000101011110100001011011110100011101100111000011101101000100110110111111111111111
230.9099290370941,35,208,1788.0,1110000000101100001100000110001011111111010111100100111010111010001101101010000010001110001011111111
601.112603187561,36,489,1894.0,1110000010100011101011100110001111010000010010111100000100101100100000101011111111111111111111111111
373.2916717529297,37,317,1813.0,111011101001000011001010000001101111101011000000101110111101100111100001010110001111110111011111111
292.762930393219,38,268,1633.0,1110000101010110111011111111110100111011111010011010110110101110011011011011001101000110111001111111
443.2786252498626,39,375,1744.0,1101110110101100010110101111000000111101101101100111000000100001011001101000011100000001111111111111
576.0098428726196,40,495,2057.0,1111011111110101101011101010000010111000010101011101110010111001001111110101000101101111111111111111
233.3810453414917,41,206,1694.0,111001010011000011001000000101111000001100001000110111001100101011010010010100001011000010010011111
217.8228480815888,42,185,1762.0,1100001101101010001001110100111101100100011010110001010101100011011011010101110011110011100011111011
225.7604351043701,43,205,1664.0,1110011000001100100011100001000011001011111101010010011000010111001010001011110001010101111000111111
308.7659215927124,44,252,1845.0,1111000110111111000100101001001010000100110111001010001100100001110010011000011100101111111111111110
223.3526849746704,45,203,1638.0,1101001011001010100010110111001010100001011100010101100111001110000000111010111111001001001101111011
357.731942653656,46,308,1752.0,1111111110011000100000101101110100000011111000101100111011111100111111100101111011110011111011011011
138.33318448066711,47,126,1810.0,101111011100110010101000000011111001010011000101101011111111111010100101110100010011111001101011011
611.822610616684,48,523,1801.0,1110000100010100001010100110101100110110010110011010000010100101011101111010111111111111111111111111
147.0590374469757,49,129,1672.0,11000010101110010011101101100111010010111001001001100001001010010101110110101100100011001010111101
178.6358425617218,50,149,1694.0,111001010000111101101001111101110100101001001000101000100100101111001111110110100000010000110101011
513.625540971756,51,427,1775.0,1100111111001110011000111000001001000100110110011111110111011011110010011100011111111111111111111111
425.001416683197,52,357,1721.0,1111110100101100011010100101100011101100110000101101000110111011001101001100111000101111111111111111
439.4840908050537,53,352,1731.0,1101000001100100011111111010001000000000001111100010001110111100110110110001000010011111111111111111
206.75082111358645,54,174,1697.0,1010001101110011111100100011011110001000011111111100010111100100101101000100000000100110100100101011
262.4744951725006,55,236,1736.0,1011000101001111000101001001000110111011100011101110011100011111010011110011010011111110100010101111
291.27733397483826,56,246,1907.0,1110101010111110001010100110100010100100001000100111010110000010000010110111001111011011110101111001
259.092725276947,57,234,1814.0,1111001110011101110010101101101010110111011110000010110011010101000001100111111101100100111000101111
227.63031768798828,58,195,1690.0,1111110010110001111011110011010110010111011010000001000001110101101100111010011001001011110010111011
366.81624031066895,59,322,1690.0,1111111101001101000101101001000101111000001111001001010110101011111011110010000000111111111111111111
308.396915435791,60,260,1682.0,1110010100000100011001101100111001010110100101111111011010010100010010110110111011001110000111011110
232.5650160312653,61,210,1855.0,1011111001101100111111010000001100001101101010110011000111110111000000000111111100111111010001111111
