time,attempt,steps,value,string
22.06524348258972,1,130196,1608.0,101101111000011100000110110111111111000100110011001111101001011101101001001101010001011101100111
36.09119081497192,2,131519,1623.0,11111010101010110110111100111101000001000101011110001000111110101001010011001110100000111101100
20.04992914199829,3,131144,1740.0,110011011010001110100000011000111011001111100000111011100000101011001101001100010101000000111111
21.959370613098145,4,133247,1578.0,1000110110110110000100010001111001111011000011010101010110001000010011011101001010000010100111100001
30.8610999584198,5,131154,1557.0,1001110100111011111011110011110100100000110011001010011111101000010101110001101011010000100100101
19.92740631103516,6,131146,1497.0,100111001000100111111101101100011100000111100001111011100011111011010011011010100000100001111101101
35.341997146606445,7,129528,1629.0,101101010111001101111110000110101001011010001010001110100101101100110111101010100101001011100010110
32.25548601150513,8,132796,1495.0,111110100010101001101011010010011101101101010100010001100000100100111101111001010000011111100111001
22.852887392044067,9,131109,1527.0,1101110101000001011110110010111110000101001011110111101001111010010100101100001100101100111101100001
22.10113787651062,10,129314,1494.0,11110010000101100000010011001000001101010011110000110100110001000001001011110010110001001101100110
21.16600060462952,11,130683,1549.0,1000010111111010111011000010010111010010010111000110010000101101111010111110101011000001100000001
22.10226535797119,12,133736,1467.0,1010001010011000010110111100101011110011010001001100000011111110010011001111011001010011100001000010
22.61145544052124,13,131935,1537.0,1011011100011011010010001001100011101010110001101101011100010111010011101111000000001010101101001110
22.450730562210083,14,131088,1599.0,1010111111111111001100000100100011011111100101000000101111101011100111101101100001101011001001000100
23.4941828250885,15,131614,1540.0,1111101001010011010100110100001000100101100111001000011010100110010100101110100101011110011001111011
22.73188781738281,16,131073,1553.0,1111110100001110011000011110111100111011100111101111001011100011010011000111110000010100100101110101
22.25387716293335,17,130679,1483.0,1101110011111110011011111110000101100101100011000110110001100111111100100100011010110100101100100101
21.818787097930908,18,130559,1524.0,1011010011010010010010011111101101100110011011110110011110111001011111000011111110001011010100101100
22.94759249687195,19,132184,1571.0,10101100000001110001100111110100101100101101000011110011000010110000101111011101111000101011101011
22.1408474445343,20,131313,1715.0,1000110011111001100111110110110001010011010011101001100110000101011101110001010010001011010101010001
22.36715054512024,21,129408,1578.0,1000111000110011001100001111110010010110010000011011101111110001010111001010000010010110100000111111
22.47840070724488,22,130133,1571.0,1111010000110100100110001101001110011000001000101110011000011001101100100010001010011110010010101001
21.53306031227112,23,129848,1573.0,1010000100111111010100000011001000111011100110010101000010000111011110010011110101110101000011010011
24.995442152023315,24,131028,1558.0,1110110000011000111110000000101000100100011110100111110010010011111010101111010100011000101101111110
19.86785340309143,25,132598,1454.0,1001001000001001000101100010001010011100000101010000100101001111000110100011010100101111000111101000
