,epoch,train_accuracy,test_accuracy,train_loss,test_loss,seconds
0,1000,0.525858461856842,0.5203791260719299,0.9426469802856445,0.9439049363136292,62.437663555145264
1,2000,0.5754687190055847,0.550710916519165,0.8716108202934265,0.8851636052131653,75.04078245162964
2,3000,0.588898241519928,0.5744075775146484,0.8435186743736267,0.8572443127632141,87.84262371063232
3,4000,0.599115252494812,0.5905213356018066,0.8236473202705383,0.8380508422851562,87.4211163520813
4,5000,0.6120181083679199,0.6047393083572388,0.8083398342132568,0.8245284557342529,78.5280864238739
5,6000,0.6190751791000366,0.6161137223243713,0.7970405220985413,0.8105320930480957,75.09874320030212
6,7000,0.6273962259292603,0.6246445775032043,0.7851728796958923,0.8004738092422485,84.8871021270752
7,8000,0.6306614875793457,0.6222748756408691,0.7807226181030273,0.8009032011032104,75.67440819740295
8,9000,0.637665867805481,0.6312796473503113,0.766772449016571,0.7831672430038452,87.00139880180359
9,10000,0.6418790817260742,0.6327013969421387,0.7592920064926147,0.7761765122413635,76.52243065834045
10,11000,0.6268169283866882,0.6227487921714783,0.7779462337493896,0.7841100692749023,87.87508654594421
11,12000,0.6437223553657532,0.6312796473503113,0.7536596059799194,0.7642048597335815,76.89596199989319
12,13000,0.639825165271759,0.6341232061386108,0.7629530429840088,0.7718803882598877,88.2188606262207
13,14000,0.6523067355155945,0.6327013969421387,0.7369619607925415,0.7560250759124756,85.33032250404358
14,15000,0.6638402938842773,0.6469194293022156,0.7293013334274292,0.7517873048782349,76.16855192184448
15,16000,0.6643669605255127,0.6421800851821899,0.720425009727478,0.7429912090301514,85.39700174331665
16,17000,0.6618916988372803,0.6478673219680786,0.7291282415390015,0.7420044541358948,76.97333478927612
17,18000,0.674320638179779,0.6606634855270386,0.7090145349502563,0.734126627445221,87.30294275283813
18,19000,0.6706340909004211,0.6521326899528503,0.7142645716667175,0.7413338422775269,72.99961495399475
19,20000,0.6793237924575806,0.6601895689964294,0.6980218291282654,0.7288784980773926,83.99238538742065
20,21000,0.6738466620445251,0.6540284156799316,0.7008731961250305,0.7303220629692078,76.04688334465027
21,22000,0.6738466620445251,0.6592417359352112,0.6925155520439148,0.7074155211448669,83.35711479187012
22,23000,0.6930166482925415,0.6701421737670898,0.6676216125488281,0.6866868734359741,81.95806431770325
23,24000,0.6878554821014404,0.6601895689964294,0.6760367155075073,0.7103314995765686,81.38233041763306
24,25000,0.7064988613128662,0.6867298483848572,0.6448485255241394,0.667689323425293,85.65118980407715
25,26000,0.7046555876731873,0.6805686950683594,0.6527025699615479,0.6755945086479187,70.94816184043884
26,27000,0.7145565748214722,0.6952606439590454,0.6257344484329224,0.6527089476585388,90.21480083465576
27,28000,0.7264061570167542,0.6995260715484619,0.6125075221061707,0.6469958424568176,77.24433422088623
28,29000,0.7182957530021667,0.6976303458213806,0.6152679324150085,0.6391689777374268,84.51792931556702
29,30000,0.7350958585739136,0.7052132487297058,0.5947239995002747,0.6297181844711304,71.82669067382812
30,31000,0.739414393901825,0.7052132487297058,0.5840473771095276,0.6282466650009155,84.24865007400513
31,32000,0.7343058586120605,0.7052132487297058,0.5896192193031311,0.6188654899597168,64.8016631603241
32,33000,0.7547925114631653,0.721327006816864,0.5516201853752136,0.5923410058021545,76.9428961277008
33,34000,0.7463661432266235,0.7180094718933105,0.5621892213821411,0.5965973138809204,68.59235262870789
34,35000,0.7591636776924133,0.7236967086791992,0.5410696864128113,0.5882420539855957,74.47482299804688
35,36000,0.7702233195304871,0.7331753373146057,0.5253709554672241,0.5729367733001709,73.09848952293396
36,37000,0.7555824518203735,0.7317535281181335,0.5397634506225586,0.5753769874572754,69.89424157142639
37,38000,0.780703604221344,0.7454976439476013,0.5035850405693054,0.5511130094528198,76.15951490402222
38,39000,0.7602169513702393,0.7308056950569153,0.5408099889755249,0.5770736932754517,65.61049580574036
39,40000,0.7872866988182068,0.7521327137947083,0.48397600650787354,0.5280370712280273,77.36301279067993
40,41000,0.7900779247283936,0.7530805468559265,0.48118898272514343,0.5272321105003357,63.302414894104004
41,42000,0.8153043985366821,0.7763032913208008,0.4364936053752899,0.49480217695236206,78.73119115829468
42,43000,0.815778374671936,0.7753554582595825,0.4296611547470093,0.48641425371170044,66.95826625823975
43,44000,0.8161470293998718,0.777725100517273,0.42595887184143066,0.4796517491340637,74.79461908340454
44,45000,0.8051400780677795,0.7677724957466125,0.4443739354610443,0.5008376240730286,70.25031042098999
45,46000,0.8336317539215088,0.7810426354408264,0.39249321818351746,0.4574615955352783,70.67683863639832
46,47000,0.843269407749176,0.8004739284515381,0.3724566400051117,0.43359869718551636,73.68360948562622
47,48000,0.8454287052154541,0.8014218211174011,0.3644847571849823,0.4305739104747772,71.7471010684967
48,49000,0.8352643847465515,0.793364942073822,0.3776533007621765,0.4487239420413971,71.12053847312927
49,50000,0.8602275252342224,0.8123222589492798,0.33653131127357483,0.40470996499061584,70.64648461341858
