,epoch,train_accuracy,test_accuracy,train_loss,test_loss,seconds
0,1000,0.5503303408622742,0.5326554775238037,0.9049894213676453,0.9110699892044067,114.62029242515564
1,2000,0.5865786075592041,0.5631599426269531,0.8518639206886292,0.8664520978927612,121.0688087940216
2,3000,0.6063108444213867,0.578803300857544,0.817230761051178,0.8427404761314392,119.29300498962402
3,4000,0.6163073778152466,0.5838873386383057,0.7970883250236511,0.8298918604850769,124.49006795883179
4,5000,0.6205667853355408,0.5936644673347473,0.7999317049980164,0.8329232931137085,121.13936018943787
5,6000,0.6314759850502014,0.5913179516792297,0.7748371362686157,0.8125581741333008,115.22408270835876
6,7000,0.6378650665283203,0.5979663729667664,0.763340950012207,0.8069688081741333,119.59613251686096
7,8000,0.6392993927001953,0.5999217629432678,0.7623280882835388,0.8031383752822876,121.76467776298523
8,9000,0.6478615999221802,0.6104810237884521,0.747377872467041,0.7903745174407959,113.20675277709961
9,10000,0.6489047408103943,0.6155651211738586,0.741827666759491,0.7877139449119568,117.72700333595276
10,11000,0.6585100889205933,0.6183027029037476,0.7292178273200989,0.7728583216667175,122.4792730808258
11,12000,0.6654207110404968,0.6265154480934143,0.7175391316413879,0.7618863582611084,123.22761058807373
12,13000,0.6789377331733704,0.6362925171852112,0.6974346041679382,0.7446851134300232,116.81221222877502
13,14000,0.6802850961685181,0.6319906115531921,0.6914039850234985,0.74281907081604,121.6556031703949
14,15000,0.6713317036628723,0.6300352215766907,0.7106650471687317,0.7658783793449402,126.43251442909241
15,16000,0.7018862962722778,0.65897536277771,0.6487265229225159,0.6995898485183716,123.8638436794281
16,17000,0.7114047408103943,0.6683613657951355,0.6297688484191895,0.6810551881790161,118.47805500030518
17,18000,0.7225313186645508,0.6875244379043579,0.612632691860199,0.6629189848899841,116.25916743278503
18,19000,0.7137082815170288,0.6742275953292847,0.6228724122047424,0.669061005115509,124.5345299243927
19,20000,0.7093619704246521,0.6773563027381897,0.6215084195137024,0.6768763065338135,122.12721729278564
20,21000,0.7597357630729675,0.7227219343185425,0.543604850769043,0.5962492227554321,115.94165563583374
21,22000,0.7501738667488098,0.710598349571228,0.5540413856506348,0.6166229844093323,113.96477627754211
22,23000,0.7560848593711853,0.720766544342041,0.5419486165046692,0.5963325500488281,119.18999719619751
23,24000,0.7942020297050476,0.7516620755195618,0.4657989740371704,0.5303606390953064,127.91554760932922
24,25000,0.8144993185997009,0.770825207233429,0.42773836851119995,0.4915035367012024,127.2537829875946
25,26000,0.8205406665802002,0.7739538550376892,0.4140024483203888,0.4780578017234802,121.27815985679626
26,27000,0.8346661925315857,0.78959721326828,0.39107397198677063,0.45608577132225037,125.76363277435303
27,28000,0.8497913479804993,0.7958545088768005,0.35658887028694153,0.4306221008300781,122.73453545570374
28,29000,0.8466185927391052,0.8013296723365784,0.35517072677612305,0.429264098405838,136.4713635444641
29,30000,0.8666550517082214,0.8114978671073914,0.31705695390701294,0.3967404365539551,126.11072325706482
30,31000,0.8457493185997009,0.7954634428024292,0.3381863832473755,0.42970603704452515,120.54149103164673
31,32000,0.8814325332641602,0.8247947096824646,0.2829640209674835,0.3706057667732239,120.43568301200867
32,33000,0.852790355682373,0.8048494458198547,0.31725436449050903,0.4196884334087372,143.58538603782654
33,34000,0.8855180740356445,0.8271411657333374,0.26154303550720215,0.36235445737838745,141.1924228668213
34,35000,0.8893862962722778,0.8330074548721313,0.25140008330345154,0.35404172539711,147.234210729599
35,36000,0.8990786075592041,0.8388736844062805,0.2351713478565216,0.34173455834388733,137.83576130867004
36,37000,0.9055545926094055,0.8420023322105408,0.22309274971485138,0.3330291509628296,125.55155777931213
37,38000,0.9082058668136597,0.8451310396194458,0.21474803984165192,0.3287365734577179,127.44768953323364
38,39000,0.9121175408363342,0.848259687423706,0.2076142430305481,0.32660096883773804,133.20897507667542
39,40000,0.9107701778411865,0.8517794013023376,0.2024196833372116,0.32193639874458313,138.79428482055664
40,41000,0.9169853925704956,0.8537348508834839,0.19431981444358826,0.3178189694881439,139.14334511756897
41,42000,0.9169419407844543,0.8576456904411316,0.19070889055728912,0.3156569302082062,132.52578783035278
42,43000,0.9203755259513855,0.8564724326133728,0.18274104595184326,0.31127727031707764,132.93775844573975
43,44000,0.9225051999092102,0.8588189482688904,0.17922455072402954,0.3097856044769287,132.7923355102539
44,45000,0.9245479702949524,0.8588189482688904,0.17308413982391357,0.3074163496494293,132.99918413162231
45,46000,0.9248087406158447,0.8619475960731506,0.1710050255060196,0.3089583218097687,132.75376319885254
46,47000,0.9261561036109924,0.8592100143432617,0.16716676950454712,0.30972298979759216,131.7796618938446
47,48000,0.923287570476532,0.8603832721710205,0.1697595715522766,0.3151063024997711,126.63076949119568
48,49000,0.9299808740615845,0.8615565299987793,0.15739475190639496,0.3013749420642853,126.8255250453949
49,50000,0.9310240149497986,0.8658584356307983,0.15369915962219238,0.30019381642341614,127.4464054107666
