,epoch,train_accuracy,test_accuracy,train_loss,test_loss,seconds
0,1000,0.48262691497802734,0.4701670706272125,0.9720773696899414,0.9857673645019531,60.04350233078003
1,2000,0.5360988974571228,0.535083532333374,0.9142515659332275,0.9232307076454163,74.47841954231262
2,3000,0.554294228553772,0.5575178861618042,0.8953229188919067,0.8995338678359985,63.166999101638794
3,4000,0.5681926608085632,0.5613365173339844,0.8815539479255676,0.8852872848510742,66.2007908821106
4,5000,0.576627254486084,0.5632458329200745,0.8710892200469971,0.8742753267288208,70.21012091636658
5,6000,0.5827277302742004,0.5766109824180603,0.860793948173523,0.863525927066803,59.601327419281006
6,7000,0.5891994833946228,0.5871121883392334,0.8508327603340149,0.8546202778816223,68.7196295261383
7,8000,0.5934433341026306,0.5971360206604004,0.8430318236351013,0.8460511565208435,63.97167611122131
8,9000,0.5981645584106445,0.5961813926696777,0.8365501165390015,0.8381621241569519,62.58948063850403
9,10000,0.6021961569786072,0.6014319658279419,0.8302345871925354,0.8319506049156189,63.34892749786377
10,11000,0.6044772267341614,0.6019092798233032,0.8240892291069031,0.8269845843315125,53.22672986984253
11,12000,0.6097289323806763,0.6066825985908508,0.8184834718704224,0.8218650817871094,54.691094160079956
12,13000,0.6131239533424377,0.6057279109954834,0.8132187724113464,0.818185031414032,67.93022584915161
13,14000,0.6167312264442444,0.6124104857444763,0.8081870675086975,0.8145478963851929,70.10413908958435
14,15000,0.6202853918075562,0.6128877997398376,0.8027923703193665,0.8109244704246521,59.102303981781006
15,16000,0.6212402582168579,0.6152744889259338,0.7977551817893982,0.8078073263168335,58.43255281448364
16,17000,0.6236804127693176,0.6167064309120178,0.7933659553527832,0.8053674101829529,71.3167052268982
17,18000,0.6270754933357239,0.6190930604934692,0.7889924645423889,0.8021314144134521,60.21049356460571
18,19000,0.6288260817527771,0.6200477480888367,0.7850591540336609,0.7999293208122253,58.354116916656494
19,20000,0.6314784288406372,0.6248210072517395,0.7812573909759521,0.7970196008682251,71.01497077941895
20,21000,0.631902813911438,0.6262530088424683,0.7778158187866211,0.794817328453064,60.842973709106445
21,22000,0.6334412097930908,0.6248210072517395,0.7740045785903931,0.7934958338737488,55.8829505443573
22,23000,0.6370484232902527,0.6310262680053711,0.7701994180679321,0.7899509072303772,73.45805978775024
23,24000,0.6374728083610535,0.6281622648239136,0.766829252243042,0.7881910800933838,66.51439881324768
24,25000,0.638852059841156,0.6300715804100037,0.763303279876709,0.7849289178848267,59.47941255569458
25,26000,0.6375789046287537,0.6276849508285522,0.7624806761741638,0.786038339138031,74.18689751625061
26,27000,0.644156813621521,0.6276849508285522,0.7563356757164001,0.7782854437828064,97.43036603927612
27,28000,0.6448994874954224,0.6319808959960938,0.7525475025177002,0.7760149240493774,75.22873640060425
28,29000,0.6453238725662231,0.6324582099914551,0.7497225403785706,0.7741786241531372,93.21709871292114
29,30000,0.6471804976463318,0.6305489540100098,0.7470195889472961,0.7726092338562012,84.81966090202332
30,31000,0.6523261070251465,0.6338902115821838,0.7431193590164185,0.7666426301002502,91.23216128349304
31,32000,0.6534401178359985,0.6357995271682739,0.7388861179351807,0.7643148303031921,91.09451150894165
32,33000,0.6524852514266968,0.6348448395729065,0.7456929087638855,0.7660642862319946,100.53547215461731
33,34000,0.644687294960022,0.6262530088424683,0.7455241084098816,0.7747020125389099,100.4130756855011
34,35000,0.6578961610794067,0.6410501003265381,0.7344836592674255,0.7569100856781006,94.81972455978394
35,36000,0.6427775621414185,0.6224343776702881,0.7523495554924011,0.7836768627166748,98.13134527206421
36,37000,0.6572065353393555,0.6315035820007324,0.7264126539230347,0.7559621930122375,103.0762186050415
37,38000,0.6580552458763123,0.6319808959960938,0.7242832779884338,0.7549941539764404,74.74811458587646
38,39000,0.6612911820411682,0.6491646766662598,0.7277101874351501,0.7507851123809814,57.148332834243774
39,40000,0.6689831018447876,0.6544152498245239,0.7155568599700928,0.7420020699501038,57.698657512664795
40,41000,0.6646331548690796,0.6420047879219055,0.7135613560676575,0.7469800710678101,57.927900314331055
41,42000,0.6624051928520203,0.6381861567497253,0.717484712600708,0.7520432472229004,58.74698615074158
42,43000,0.6682934761047363,0.6520286202430725,0.7169911861419678,0.7434370517730713,71.21640849113464
43,44000,0.6774176359176636,0.6544152498245239,0.6999303102493286,0.7306125164031982,75.75393867492676
44,45000,0.6740226149559021,0.6458233594894409,0.6986737251281738,0.7349836230278015,71.52932977676392
45,46000,0.6721128821372986,0.646300733089447,0.6992575526237488,0.736644983291626,85.8954062461853
46,47000,0.6838894486427307,0.6591885685920715,0.6876634955406189,0.7212896347045898,108.71577596664429
47,48000,0.6830937266349792,0.6587111949920654,0.6873341202735901,0.7216347455978394,104.53422999382019
48,49000,0.6875497102737427,0.6610978245735168,0.6790785789489746,0.714864194393158,97.38668179512024
49,50000,0.6883454322814941,0.6591885685920715,0.6797611713409424,0.714823305606842,99.47517085075378
