time,attempt,steps,value,string
0.0907950401306152,1,2352,95.0,1010101001010101010101001010101010101010101010101010110101010101010101010101010110101010101010101010
0.0947089195251464,2,2400,92.0,101001010101010101010010101010110101010101010101010101001010101011010101010101010010100101010101010
0.1190032958984375,3,3003,94.0,1010100101010101010101010101010101010101010101010101101010101101010101010101010101010101001010101001
0.0368657112121582,4,558,94.0,100101011011010101010101001010101010101010101010101011010101010101010101010101010101010101010101010
0.0581285953521728,5,1485,94.0,1010101011010101010101010101010100101010101010100101010110101010101010101010101010101101010101010101
0.130723237991333,6,1863,97.0,1010101010101010101010101001010101010101010101010101010101010101010101010101010101010100101010101010
0.2583804130554199,7,4426,96.0,101010101010101010101010101010101010101010101010101010101001010101001010101010101010101101010101010
0.3368756771087646,8,7156,95.0,1010101010101010101010101010101010101010010101010101010101010110101010101010101010110101001010101010
0.24493408203125,9,2540,95.0,101010101010101010101010101001010101010110101010110101010101010101010101010110101010101010101010101
0.1660289764404297,10,2157,94.0,101010101010101011010100101010101010100101010101010100101010101010101010101010101010101010101010100
0.0792412757873535,11,1157,95.0,1010101010101010110101101010101010101010110101010101010101011010101010101010101010101010101010101010
0.1099927425384521,12,2075,96.0,1010101101010101010010101010101010101010101010101010101010101010101010101010101010101010101011010101
0.1593985557556152,13,2466,94.0,101101010010101010101010101011010101101010101010101010101010101010101011010101010101010101010101010
0.2369213104248047,14,4613,95.0,101010101101010101011010101010101010101010101010101001010101010101101010101010101010101010101010101
0.2172667980194091,15,3433,95.0,101010101010101010101010101010101010101010100101010010101010101010110101010101010101011010101010101
0.1328811645507812,16,1948,96.0,1010101010101010101010101010101010101010101010110101010101010100101010101010100101010101010101010101
0.1419329643249511,17,2147,96.0,1010101001010110101010010101010101010101010101010101010101010101010101010101010101010101010101010101
0.1657238006591797,18,2215,97.0,101010101010101010101010101010101010101010101010101001010101010101010101010101101010101010101010101
0.1644647121429443,19,2723,97.0,1010101010101010101010101010101010101010101010101010100101010101010101010101010101010101010101011010
0.1991786956787109,20,2758,95.0,1010101001010101010101010101010010101010101001010101011010101010101010101010101010101010101010101010
0.39778733253479,21,6891,95.0,1010101010110101010101011010101010101010101010101010110101010101010101001010101010101010101010101010
0.1040563583374023,22,1712,98.0,101010101010101010101010010101010101010101010101010101010101010101010101010101010101010101010101010
0.1050562858581543,23,1899,95.0,101010101010101010110101010101010101010100101010101010101010010101010101010101011010101010101010101
0.2986617088317871,24,4683,96.0,1010101010100101010101010010101010101010101010100101010101010101010101010101010101010101010101010101
0.2278180122375488,25,3361,95.0,1010101010101010101010101010101010101001011010101010101010100101010101010101010101010010101010101010
0.2741968631744385,26,3857,94.0,101010101010101010101010110101010100101010101011010101010101010101010100101010101010110101010101010
0.5601015090942383,27,8584,94.0,101010101001010101010101010101011010010101010101010101010101010100101010101101010101010101010101010
0.1333656311035156,28,1844,96.0,101010101010101010101010101010101010101010101010101010101010101010101011101010110101010101010101010
0.1413002014160156,29,2001,96.0,101010101010101010101010101010110101010101010010101010101010101010101010101010101010010101010101010
0.1510038375854492,30,2294,97.0,101010101010101010101010101010101010101010101010101010101010110101010101010101010101001010101010101
0.1099147796630859,31,1406,95.0,1010101010101010101001010101010101010101010101101010101010101010101010101010110101010010101010101010
0.1043684482574462,32,1516,97.0,1010101010101010110101010101010101010101010101010101010101010101010101010101010101001010101010101010
0.151993989944458,33,3271,95.0,1010101010101010101010101101010101010101010101011010101101010101010101010101010010101010101010101010
0.1208019256591796,34,2141,94.0,1010101010101101010101010101010010101010101101010101010100101010101010101010101010010101010101010101
0.1131060123443603,35,1821,95.0,101010101010101001010101010101010101010101010101010101010010010101010101010101010101010101011010101
0.1528761386871338,36,2904,96.0,101010101010101011010101010101010101010101010101010010101010101011010101010101010101010101010101010
0.2232840061187744,37,4240,95.0,1010101010101010101010101010101001010101010101010110101010101010101010101010010101010100101010101010
0.1395018100738525,38,2142,95.0,1010110101010101010110101010101010101010101010101010101010101010101010101010101011010101011010101010
0.3385741710662842,39,5181,95.0,101010101010101010101010101010101010101010101010101010101010010101011011010101010101101010101010101
0.1466066837310791,40,3065,96.0,1010101010101011010101010101010101010101010101010010101010101010101010101010101010101011010101010101
0.1442649364471435,41,2372,97.0,101010110101010101010101010101010101010110101010101010101010101010101010101010101010101010101010101
0.11907958984375,42,1819,95.0,1001010101010101010101001010101010101010101010101010101010101010101010101010110101010100101010101010
0.1088917255401611,43,2611,96.0,1010101010101010101011010101101010101010101010101010101010101010101010101010101010101010101101010101
0.069779634475708,44,1947,96.0,101010101010101010110110101010101010101011010101010101010101010101010101010101010101010101010101010
0.0730426311492919,45,1903,96.0,1010101010101010101010010101010101010101010110101010101010101010101010100101010101010101010101010101
0.0548722743988037,46,1337,95.0,101010100101011010101010101010101010101010101001010101010101010101010101010101101010101010101010101
0.1259534358978271,47,3380,94.0,101010101101010101010101101010101010101010101010101010101010100101011010101010101010110101010101010
0.0921163558959961,48,2925,96.0,1010101010101010101010101010101010101010101001010101010101010101010101010101010101010010010101010101
0.067197561264038,49,1709,96.0,1010101010101010101010101010101010101010101010100010101101010101010101010101010101010101010101010101
0.04986572265625,50,1255,94.0,1010101011010101010101010101010101010101010101010101010010101010101010101010010101010101011011010101
0.1031191349029541,51,2563,95.0,1010101010101010101010101010101010101010101010101010100101011010101010101010101010010110101010101010
0.0462286472320556,52,1472,93.0,101010101011010101001011010101010101010010101010101000101010101010101010101010101010101010101010101
0.1421356201171875,53,4017,96.0,101010101010101010101010101101010101010101011010101010101010010101010101010101010101010101010101010
0.2149395942687988,54,5779,95.0,101101010101101010101010101010101010101010101010101011010101010101010101010101010100101010101010101
0.0563278198242187,55,1598,92.0,101010101010101011010101010010010101010101010010101010010101010101001010101010101001010101010101010
0.1487510204315185,56,3840,95.0,101010101010101010101010101010100101010010101010101101010101010101010101010101010101010101010010101
0.1110398769378662,57,3357,94.0,101010101010101010101001010101010101010101010101010101011010101010100101010101010101001010101101010
0.1138141155242919,58,2875,95.0,1010101010101011010110101010101010101101010101010101010101010101010101010110101010101010101010101010
0.1423909664154052,59,3084,95.0,101010101010101011010101010101010101010110101010101010101011010101010101010101101010101010101010101
0.0950591564178466,60,2809,95.0,101010101010101010101001010101010101010101010101010101010101010101010101010100101001010101011010101
0.1500461101531982,61,4460,95.0,110101010101010101010101010101101010101010101010101010101010101001010101011010101010101010101010101
0.2029621601104736,62,4436,94.0,101010101010100101010101010101010110101010100101010101010100101010101001010101010101010101010101010
0.0330176353454589,63,848,95.0,101010101010101010101001010101001011010101010101010101010101101010101010101010101010101010101010101
0.1031751632690429,64,2553,95.0,1010101010101010101010101010101001010101010101010101010101010110110101010101010110101010101010101010
0.0468702316284179,65,1578,96.0,1010101011010101010101010101010101010101010101010101010101010110101010101010101010101010010101010101
0.1660878658294677,66,4402,97.0,1010101010101010101010101010101010101010101010101010100101010101010101010101010100101010101010101010
0.1402482986450195,67,3483,94.0,101010101010110101011010101010101010101010101010101010100101010101101010101010101011010101010101010
0.1408531665802002,68,3624,95.0,1010101010101010101010101010101010110101010101010101010101010101010010101010110101010100101010101010
0.1242454051971435,69,3267,96.0,1010101010100101010101010010101010101010101010101010101001010101010101010101010101010101010101010101
0.083775520324707,70,1223,97.0,1010110101010110101010101010101010101010101010101010101010101010101010101010101010101010101010101010
0.1100900173187255,71,2835,95.0,1010101010101010101010101010101010101001010101010010101010100101010101010101010101010101010010101010
0.0991151332855224,72,2775,95.0,101010101010101101010101010101010101010101010100010101010110101010101010101010101010101010101010101
0.0511434078216552,73,1563,94.0,101010101010101010101010101010101010101101010101010101010010110101010101101010101010110101010101010
0.1159737110137939,74,1970,94.0,1011010110101010101010101010101010101010101010101010101010010110101010101010101010101011010101010101
0.0777244567871093,75,2087,96.0,101010100101010101010101010101010101010101011010101010101010101010101010101010101001010101010101010
0.0939903259277343,76,2252,95.0,101010101010101010101010101010101010101011010101010110101010101101010101010101101010101010101010101
0.0817484855651855,77,1940,94.0,101010101010010101011010101010110101010101010101010101010101010101010101010100101010101010101011010
0.1079692840576171,78,2703,95.0,1010010101010101010110101010101010101010101010101011010101010101010101010101011010101010101010101010
0.1183130741119384,79,3016,96.0,101010101010101010101001001010101010101010101010101010101010100101010101010101010101010101010101010
0.105104923248291,80,2684,94.0,1010101010100101010101011010101010101010101010100101010101010101010101011010101010101101010101010101
0.0722789764404296,81,1998,94.0,101010101010101010101001010110101010101010101010101010101001010110101011010101010101010101010101010
0.1138539314270019,82,3179,97.0,101010101010101010101010101010101010101010101101010101010101010101010101010101010010101010101010101
0.2460081577301025,83,6054,94.0,101010101101010101010101010010101010101011010101001010101010101010101010101010101101010101010101010
0.1873178482055664,84,5071,96.0,101010101010101010101010110101010101001010101010101010100101010101010101010101010101010101010101010
0.08420991897583,85,2243,96.0,1010101010101010101010110101010101010101010010101010101010101010101010101010101011010101010101010101
0.2616205215454101,86,6729,95.0,1010101010101010110101010101010110101010110101010101010100101010101010101010101010101010101010101010
0.1410133838653564,87,3922,98.0,1010101010101010101010101010101010101010101010101010101010101010101010101010101010101010010101010101
0.1465189456939697,88,3800,96.0,1010101010101010101010101010101010101101010101010101010101010101010101010101011010101010101010010101
0.1359002590179443,89,3599,96.0,1010101010101010101010101010101010101101010010101010101010101010101010101010101010100101010101010101
0.1673312187194824,90,4180,96.0,101010101010101010101010101010101010101010101010101010010101010101001010101010101010101001010101010
0.1009249687194824,91,3060,97.0,101010101011010101010101010101010101010101010101010101010110101010101010101010101010101010101010101
0.1270396709442138,92,3546,96.0,101010101010101010101010101010101001010101010101010101010101010101010101010010101010101010101011010
0.1871657371520996,93,4059,97.0,101010101010101101010101010101010101010101010101010101010100101010101010101010101010101010101010101
0.0639986991882324,94,1957,95.0,1010101010101010101010101010010101010101010101010101001010101010101010101010101010111010101010101010
0.0423610210418701,95,1096,96.0,101010101010101010101010101001010101010010101010110101010101010101010101010101010101010101010101010
0.2053377628326416,96,5494,95.0,1010101010101010010101010101010101010101010101010101011010101101010101010010101010101010101010101010
0.1372599601745605,97,3955,97.0,1010101010101010100101010101010101010110101010101010101010101010101010101010101010101010101010101010
0.1089792251586914,98,2834,96.0,1010101010101010101010101010101010101010101010101010101010110101010101010101010101101010110101010101
0.1979408264160156,99,5348,95.0,1010101010101010101101010101011010101010110101010101010101010101010100101010101010101010101010101010
0.1404182910919189,100,3799,94.0,101010101010101010100101010101010101101010101010100101010101101010101010010101010101010101010101010
0.1830091476440429,101,4342,95.0,1010101001010101010101010101010101101010101010101010101011010101010101010101010101011010101010101010
0.0661194324493408,102,2075,94.0,1010100101010010101010100101010101010101010101010010101010101010101010101011010101010101010101010101
0.0948011875152587,103,2538,95.0,101010101010101010010101101010101010101010101010100101010101010101010101010101010101001010101010101
0.2269501686096191,104,5609,96.0,101010101010101010101001010101010101010101010101001010101010101010101010101010101101010101010101010
0.1193296909332275,105,2867,96.0,1010101010010101010101010101010100101010101010100101010101010101010101010101010101010101010101010101
0.0851764678955078,106,2114,96.0,1010101010101010101011010101010101010101010101010101010101010101010101010101001010101010100101010101
0.1854646205902099,107,4667,95.0,1010100101101010101010101101010101010101010101010101010101010101010101010101010100101010101010101010
0.1138472557067871,108,2899,96.0,1010101010101010101010101010101010101010101010101011010101010101010101010101010101011010110101010101
0.0914640426635742,109,2282,92.0,1010101010101010101010101010010101000101101010101010110101010110101010101010110101010101010101010101
0.1664783954620361,110,4642,96.0,1010101010101010101010101010101010101010101010101010101010101101010110101011010101010101010101010101
0.0746114253997802,111,1903,95.0,1010101010101010101011010101101010101010101010101010101101010101010101010101010101010101010101010100
0.1312422752380371,112,3942,95.0,101010101010100101010101010101101010110101010101010101010101010101010101010101010110101010101010101
0.1781773567199707,113,4909,97.0,101010101010101010101010101010101010101010101010010010101010101010101010101010101010101010101010101
0.317068338394165,114,6376,96.0,1010101001010101010101010101010101010101010101010101010101011010101010101010101010100101010101010101
0.1441380977630615,115,3321,96.0,101010101010101010101010101010101010101010101010110101010101010100101010101010101011010101010101010
0.0558638572692871,116,1464,94.0,101101010101010101010010101010101010100101010101010101010101101010101010101010101010110101010101010
0.0769979953765869,117,2060,94.0,1010101010101010101010101101010101011010101011010101010101010110101010101001010101010101010101010101
0.0528600215911865,118,1269,95.0,1010101010101010101010110101010101010101010101010101010101010101010101010101010101011010101101101010
0.1347968578338623,119,3496,96.0,101010101010101010101010101010101010110101010010101010101010101010101010110101010101010101010101010
0.085827350616455,120,2257,96.0,1010101010101010101011010101010101010101010101011010101010101010101001010101010101010101010101010101
0.065683364868164,121,1615,96.0,101010101010101010101010101010010101010101010101010101010101011010101010101010101010110101010101010
0.0717637538909912,122,1870,97.0,1010101010101010101010101010101010101010101010101010101010101010101010101010101001010101011010101010
0.0657029151916503,123,1574,92.0,1010101010101010101101011010101010011010101010101010101010010110101010101010101010101010110101010101
0.1135773658752441,124,3209,95.0,101010101010100101010101010110101010101010101010110101010101010101010100101010101010101010101010101
0.1100878715515136,125,3457,94.0,1010101010101101010101010101101010100101010101010101010101001010101010101010101010101101010101010101
0.1122357845306396,126,3004,95.0,101010101010101010101010101010101000101010101010101010101010101010100101010101010101010110101010101
0.0890359878540039,127,2286,96.0,1010101010101010101010101010101010101010101001010101010101001010101010101010101010101010010101010101
0.2310664653778076,128,5672,95.0,1010101010101011010101010101010101010101010101010101010010101010101010100101010101010010101010101010
0.1429722309112548,129,3686,95.0,101010101010101010101010101010010101010101010110101010101010101010101011010101010101010010101010101
0.0941681861877441,130,2340,97.0,1010101101010101010101010101010101010101010101010101010101010101010101010101010101101010101010101010
0.1256685256958007,131,3617,95.0,1010101010101010101010101010101010101010101101010101010101101010101010101010110101010101010100101010
0.075984239578247,132,1905,96.0,1010101010101010101010101010101101010101011010101010101010101010101010101010101010110101010101010101
0.097865343093872,133,2308,95.0,1010101010101010101010101011010101011010101010101010101010101010101010100101010110101010101010101010
0.0391223430633544,134,985,94.0,101010101010101010110101010101010101101101010101010101010101010101010101010110101010101010101010100
0.1121087074279785,135,3055,97.0,101010101010101010101010100101010101101010101010101010101010101010101010101010101010101010101010101
0.1163642406463623,136,3436,94.0,1010110101010100101010101010101010101001010101101010101001010101010101010101010101010101010101010101
0.0570814609527587,137,1478,97.0,101010101010101010101010101010101010101010101010101010101010101010101001010101011010101010101010101
0.0648975372314453,138,1691,94.0,1010101010101010101010010101101010101010101010101010101010101011010101011010101010101010100101010101
0.156024694442749,139,4066,95.0,101010101010101101010101010101001010101010101010101010101010101010100101010101010101010101010101101
0.032057762145996,140,861,94.0,1010101010101010110101010101010101010101010101010100010101010101010101010101010110110101010101010101
0.1605665683746338,141,4616,96.0,101010101010010101010101001010101010101010101010101010101010101010101010101010101010010101010101010
0.1122574806213378,142,3085,96.0,101010101010101010101010110101010101010101010101010101101010101101010101010101010101010101010101010
0.0751168727874755,143,1983,96.0,101010101010101010101010101010101010101010101010101010101010101010100101011010101010110101010101010
0.0860450267791748,144,2326,98.0,1010101010101010101010101010101010101010101010101010110101010101010101010101010101010101010101010101
0.259181261062622,145,2852,94.0,1010101010100101010101010101101010101010101010010101101010101010101010110101010101010101010101010101
0.0960936546325683,146,2063,96.0,1010101010101010101010101010101010101010101001001010101010101010101010101010101010101010110101010101
0.2086436748504638,147,5496,95.0,1010101010101011010101010101010101010101010101101010101010101011010101010101010101010101010100101010
0.0640263557434082,148,1582,96.0,101001010101010101010101010101010100101010101010101010101001010101010101010101010101010101010101010
0.1208200454711914,149,3099,96.0,101010100101010101010101010101010101010101011010101010101010101010110101010101010101010101010101010
0.1789772510528564,150,4667,96.0,1010100101010100101010101010101010101010101010101010101010101010101010101010010101010101010101010101
0.1141378879547119,151,2800,95.0,101010101010101010101101010101010101010101010101010101010100101010101101010110101010101010101010101
0.1945102214813232,152,5323,95.0,101010101010101010101010101010101010101010101011010101010101010101101010101001010101010101101010101
0.0600001811981201,153,1644,95.0,1011010101010101010011010101010101010101010101010101010101010101010101010101010101010101011010101010
0.080075979232788,154,2287,95.0,1010101001010101010100101010101010101010101010101010101010101010101010100101010101001010101010101010
0.2285599708557129,155,6149,95.0,1010101010101010101010110101010101010010101010101010101010100101010101010101010101010101010010101010
0.1030428409576416,156,2677,96.0,101010101010101010101010101010101010101010101010101010101010100101010101001010101011010101010101010
0.2025604248046875,157,4770,96.0,1010101010100101010101010101010101010101010101101010101010101010101010101010101010101011010101010101
0.0451178550720214,158,1016,92.0,1010101010010101010101001010101010110101010100101010101010101010101011001010101010101010101010101001
0.1130461692810058,159,2896,97.0,101010101010101010101010101010101010101010101010101101010101010101010101010101010101010101010110101
0.0884957313537597,160,2795,97.0,1010101010101010100101010101010101010101010101010101010101101010101010101010101010101010101010101010
0.0868701934814453,161,2660,95.0,101010101010101010101010101010101011010101010101010101001010101010101010101010101101010010101010101
0.1054499149322509,162,2699,96.0,101010101010101101010101010101010101010101010101010101010101010101010100101010101011010101010101010
0.0469110012054443,163,1109,93.0,1010101010101010101010010101010101010100110101010101010101001010101010101010101010101101010110101010
0.0779697895050048,164,1981,97.0,101010101010101010101010101011010101010101010101101010101010101010101010101010101010101010101010101
0.1200466156005859,165,3259,95.0,1010101010101010101010101010101010101010101010101010101001010010101010101010101101010101010010101010
0.1969010829925537,166,5681,95.0,101010101010101010101010101011010101010101010100101010110101010101010101010101010101101010101010101
0.1261518001556396,167,3223,96.0,101010101010110101010101010010100101010101010101010101010101010101010101010101010101010101010101010
0.3017618656158447,168,8560,97.0,1010101010101010101010101010101010101010101010101010101010110101010101010101010101010101010010101010
0.081305980682373,169,1857,96.0,1010101010101010010101010101010101010101010101010101010101010101010101010101010101010111010101010101
0.1104393005371093,170,2970,94.0,101101010101010101010101010100101010101010100101010101010101001010110101010101010101010101010101010
0.1940135955810547,171,6103,96.0,101010101010101010101010101010101010101010110101010010101010101010101010101010101010101010110101010
0.0220248699188232,172,519,95.0,1010101010110101010101010100101010101010101010101010101101010101010010101010101010101010101010101010
0.0749680995941162,173,1989,95.0,1010101101010101010101010101010101010101010101010010101010010101010101101010101010101010101010101010
0.1493463516235351,174,3871,94.0,1010101001010101011010101010101010101010101010101010101101010101010110101101010101010101010101010101
