time,attempt,steps,value,string
0.1785290241241455,1,2,65.0,1000111010111110010101011110001101000010101011011111010001101001010100010111010100101010011010101010
0.2334086894989013,2,6,85.0,1010101010101010100110110101011010110101101010101010110110101010101010101010110101101101010101001
0.2778828144073486,3,4,71.0,110101001001100110010010001011001010101010010101011101011011101010111001010100101001101011110010101
0.2576839923858642,4,7,86.0,1011010010101010101101010101010101010100101010101010101001010010101101011010010100101010100101101101
0.5997180938720703,5,8,85.0,101010101001010101011010010001010101011010010101010100101101011010101011010101011001011010101010101
0.2877249717712402,6,5,76.0,1010100100100101101100010101101011010101010100100110100100101010101110101010010101001011100110110101
0.3369312286376953,7,6,85.0,1010110110100101010010100011010110101001010100110101010100101010101010101010101010101001010101010110
0.4506771564483642,8,7,91.0,101010101010101010101010101001010100101010100101010101101010101101011010101010101010101010101011011
0.3390028476715088,9,6,81.0,110101101001010110110010101011001010101001010100100110100101010101001001010100101101010101010101101
0.4620580673217773,10,8,87.0,10101001010100101001010101101010101010110101101010101010101010010110101101010110101010101010110101
0.400242805480957,11,7,89.0,10010101010101001010110101010101010010101001101010101010101001010101010101010110101011010101010101
0.5309433937072754,12,8,86.0,11010110101010010101011010101101010101010110101010010101010100100100101010010101010101010101101010
0.3932735919952392,13,7,83.0,1101010101011010101101001011010010011010101010101001010010101010101010101101011010011010100101101010
0.6668739318847656,14,9,89.0,1010101001010100100100100101010101010101010101010101011010101010110101010101010100101101010010101010
0.1835889816284179,15,2,66.0,1010010001011100011000101011010110110101100110111110011100010100101010001010101101010101001101000101
0.6324946880340576,16,8,85.0,1010101010110101101010100101010010110101101010100110010010101011010010101010101010101010101101010010
0.4851939678192138,17,7,89.0,1001001001010101101001010101001010101010101010100101001010101010101010101001010100101010101010101010
0.5803980827331543,18,9,87.0,1001010101010101010100101011010101101010101011010101101001010100101010010101010101010101001010110110
0.5408005714416504,19,8,86.0,10110101010110101010101010101010110101010010101010101011010110101100110101011010101010110101001010
0.4804151058197021,20,7,88.0,101010110101010101010101010100101001011010101010101010110010101010010110101010101101101010010101010
0.3821043968200683,21,7,82.0,1010101010010110100101011010101101001010101010101101010011010011010101010010101010100110101011001011
0.4025359153747558,22,6,83.0,10101010011010101001010110101101110101010101001010110010010101011010101010101110101001010101010101
