iteration,time,train_accuracy,test_accuracy
51.0,201.8719322681427,0.3944444358348846,0.3799999952316284
52.0,206.29301571846008,0.3944444358348846,0.3799999952316284
53.0,210.76556205749512,0.3944444358348846,0.3799999952316284
54.0,215.04069304466248,0.3944444358348846,0.3799999952316284
55.0,218.83609533309937,0.3944444358348846,0.3799999952316284
56.0,222.5485641956329,0.3944444358348846,0.3799999952316284
57.0,226.2507755756378,0.3944444358348846,0.3799999952316284
58.0,229.93731212615964,0.3944444358348846,0.3799999952316284
59.0,233.62062740325925,0.3944444358348846,0.3799999952316284
60.0,237.5644917488098,0.3944444358348846,0.3799999952316284
61.0,242.56348395347592,0.3944444358348846,0.3799999952316284
62.0,246.3577790260315,0.3944444358348846,0.3799999952316284
63.0,250.13973712921145,0.3944444358348846,0.3799999952316284
64.0,253.85575389862063,0.3944444358348846,0.3799999952316284
65.0,257.67022705078125,0.3944444358348846,0.3799999952316284
66.0,261.81814455986023,0.3944444358348846,0.3799999952316284
67.0,265.94201493263245,0.3944444358348846,0.3799999952316284
68.0,269.9394714832306,0.3944444358348846,0.3799999952316284
69.0,274.36390018463135,0.3944444358348846,0.3799999952316284
70.0,278.796804189682,0.3944444358348846,0.3799999952316284
71.0,283.0563712120056,0.3944444358348846,0.3799999952316284
72.0,287.2621033191681,0.3944444358348846,0.3799999952316284
73.0,291.43015909194946,0.3944444358348846,0.3799999952316284
74.0,295.6780245304108,0.3944444358348846,0.3799999952316284
75.0,300.4365365505219,0.3944444358348846,0.3799999952316284
76.0,304.949922323227,0.3944444358348846,0.3799999952316284
77.0,309.2210712432862,0.3944444358348846,0.3799999952316284
78.0,313.3673253059388,0.3944444358348846,0.3799999952316284
79.0,317.5410914421082,0.3944444358348846,0.3799999952316284
80.0,321.64674210548407,0.3944444358348846,0.3799999952316284
81.0,325.7194740772248,0.3944444358348846,0.3799999952316284
82.0,329.82799506187445,0.3944444358348846,0.3799999952316284
83.0,333.950392484665,0.3944444358348846,0.3799999952316284
84.0,338.00776934623724,0.3944444358348846,0.3799999952316284
85.0,341.98411035537725,0.3944444358348846,0.3799999952316284
86.0,346.00695109367376,0.3944444358348846,0.3799999952316284
87.0,350.01711273193365,0.3944444358348846,0.3799999952316284
88.0,354.03981685638433,0.3944444358348846,0.3799999952316284
89.0,358.0821220874787,0.3944444358348846,0.3799999952316284
90.0,362.3541533946992,0.3944444358348846,0.3799999952316284
91.0,368.6661379337312,0.3944444358348846,0.3799999952316284
92.0,375.5013082027437,0.3944444358348846,0.3799999952316284
93.0,381.4817793369295,0.3944444358348846,0.3799999952316284
94.0,386.6415243148805,0.3944444358348846,0.3799999952316284
95.0,391.8344027996064,0.3944444358348846,0.3799999952316284
96.0,397.7061798572541,0.3944444358348846,0.3799999952316284
97.0,403.3216888904572,0.3944444358348846,0.3799999952316284
98.0,409.243824005127,0.3944444358348846,0.3799999952316284
99.0,415.0186362266541,0.3944444358348846,0.3799999952316284
100.0,421.1033322811127,0.3944444358348846,0.3799999952316284
101.0,426.82225418090826,0.3944444358348846,0.3799999952316284
102.0,432.6988215446473,0.3944444358348846,0.3799999952316284
103.0,437.0481631755829,0.3944444358348846,0.3799999952316284
104.0,441.393381357193,0.3944444358348846,0.3799999952316284
105.0,445.8054277896881,0.3944444358348846,0.3799999952316284
106.0,450.2516369819641,0.3944444358348846,0.3799999952316284
107.0,454.8066289424896,0.3944444358348846,0.3799999952316284
108.0,459.32939982414246,0.3944444358348846,0.3799999952316284
109.0,463.8761308193207,0.3944444358348846,0.3799999952316284
110.0,468.121098279953,0.3944444358348846,0.3799999952316284
111.0,472.606983423233,0.3944444358348846,0.3799999952316284
112.0,477.1372735500335,0.3944444358348846,0.3799999952316284
113.0,481.574378490448,0.3944444358348846,0.3799999952316284
114.0,486.0677554607392,0.3944444358348846,0.3799999952316284
115.0,490.6528246402741,0.3944444358348846,0.3799999952316284
116.0,495.35278224945074,0.3944444358348846,0.3799999952316284
117.0,499.8518934249879,0.3944444358348846,0.3799999952316284
118.0,504.3530502319337,0.3944444358348846,0.3799999952316284
119.0,508.9266674518586,0.3944444358348846,0.3799999952316284
120.0,513.5194728374481,0.3944444358348846,0.3799999952316284
121.0,518.2921776771545,0.3944444358348846,0.3799999952316284
122.0,523.0544447898865,0.3944444358348846,0.3799999952316284
123.0,527.7192838191986,0.3944444358348846,0.3799999952316284
124.0,532.1720097064972,0.3944444358348846,0.3799999952316284
125.0,536.417920589447,0.3944444358348846,0.3799999952316284
126.0,540.7606570720673,0.3944444358348846,0.3799999952316284
127.0,545.254390001297,0.3944444358348846,0.3799999952316284
128.0,549.6423177719116,0.3944444358348846,0.3799999952316284
129.0,553.8209898471832,0.3944444358348846,0.3799999952316284
130.0,558.1757762432098,0.3944444358348846,0.3799999952316284
131.0,562.5007491111755,0.3944444358348846,0.3799999952316284
132.0,566.8048794269562,0.3944444358348846,0.3799999952316284
133.0,570.96258020401,0.3944444358348846,0.3799999952316284
134.0,574.7231063842773,0.3944444358348846,0.3799999952316284
135.0,578.704174041748,0.3944444358348846,0.3799999952316284
136.0,582.6766836643219,0.3944444358348846,0.3799999952316284
137.0,586.9167635440826,0.3944444358348846,0.3799999952316284
138.0,591.2734885215759,0.3944444358348846,0.3799999952316284
139.0,595.6003639698029,0.3944444358348846,0.3799999952316284
140.0,602.2546076774597,0.3944444358348846,0.3799999952316284
141.0,606.5251550674438,0.3944444358348846,0.3799999952316284
142.0,610.8788523674011,0.3944444358348846,0.3799999952316284
143.0,615.2073605060577,0.3944444358348846,0.3799999952316284
144.0,619.4688956737518,0.3944444358348846,0.3799999952316284
145.0,623.8682227134705,0.3944444358348846,0.3799999952316284
146.0,628.2028765678406,0.3944444358348846,0.3799999952316284
147.0,632.85964179039,0.3944444358348846,0.3799999952316284
148.0,638.9252445697784,0.3944444358348846,0.3799999952316284
149.0,644.7055213451385,0.3944444358348846,0.3799999952316284
150.0,650.3392541408539,0.3944444358348846,0.3799999952316284
151.0,655.6437273025513,0.3944444358348846,0.3799999952316284
152.0,660.8172016143799,0.3944444358348846,0.3799999952316284
153.0,665.87038230896,0.3944444358348846,0.3799999952316284
154.0,670.9910833835602,0.3944444358348846,0.3799999952316284
155.0,676.1638960838318,0.3944444358348846,0.3799999952316284
156.0,681.3803861141205,0.3944444358348846,0.3799999952316284
157.0,686.9072065353394,0.3944444358348846,0.3799999952316284
158.0,694.0595564842224,0.3944444358348846,0.3799999952316284
159.0,699.3184039592743,0.3944444358348846,0.3799999952316284
160.0,705.989198923111,0.3944444358348846,0.3799999952316284
161.0,711.1476719379425,0.3944444358348846,0.3799999952316284
162.0,716.3926100730896,0.3944444358348846,0.3799999952316284
163.0,721.4714438915253,0.3944444358348846,0.3799999952316284
164.0,726.3103346824646,0.3944444358348846,0.3799999952316284
165.0,731.145396232605,0.3944444358348846,0.3799999952316284
166.0,735.7827031612396,0.3944444358348846,0.3799999952316284
167.0,740.5282773971558,0.3944444358348846,0.3799999952316284
168.0,745.3371045589447,0.3944444358348846,0.3799999952316284
169.0,750.2389554977417,0.3944444358348846,0.3799999952316284
170.0,754.8861632347107,0.3944444358348846,0.3799999952316284
171.0,759.5651695728302,0.3944444358348846,0.3799999952316284
172.0,765.7698936462402,0.3944444358348846,0.3799999952316284
173.0,770.2964808940887,0.3944444358348846,0.3799999952316284
174.0,774.738175868988,0.3944444358348846,0.3799999952316284
175.0,779.1547477245331,0.3944444358348846,0.3799999952316284
176.0,783.6255989074707,0.3944444358348846,0.3799999952316284
177.0,787.9581000804901,0.3944444358348846,0.3799999952316284
178.0,792.3339946269989,0.3944444358348846,0.3799999952316284
179.0,796.7253563404083,0.3944444358348846,0.3799999952316284
180.0,801.1071634292603,0.3944444358348846,0.3799999952316284
181.0,805.5159592628479,0.3944444358348846,0.3799999952316284
182.0,809.9037058353424,0.3944444358348846,0.3799999952316284
183.0,814.3038177490234,0.3944444358348846,0.3799999952316284
184.0,819.0672318935394,0.3944444358348846,0.3799999952316284
185.0,825.1534342765808,0.3944444358348846,0.3799999952316284
186.0,831.4610488414764,0.3944444358348846,0.3799999952316284
187.0,837.1922130584717,0.3944444358348846,0.3799999952316284
188.0,842.8495817184448,0.3944444358348846,0.3799999952316284
189.0,848.4029052257538,0.3944444358348846,0.3799999952316284
190.0,853.6370918750763,0.3944444358348846,0.3799999952316284
191.0,858.6888620853424,0.3944444358348846,0.3799999952316284
192.0,863.9668452739716,0.3944444358348846,0.3799999952316284
193.0,868.9625465869904,0.3944444358348846,0.3799999952316284
194.0,873.7313578128815,0.3944444358348846,0.3799999952316284
195.0,879.8459043502808,0.3944444358348846,0.3799999952316284
196.0,884.5044546127319,0.3944444358348846,0.3799999952316284
197.0,889.1318345069885,0.3944444358348846,0.3799999952316284
198.0,893.596962928772,0.3944444358348846,0.3799999952316284
199.0,898.1831669807434,0.3944444358348846,0.3799999952316284
200.0,902.1740543842316,0.3944444358348846,0.3799999952316284
201.0,905.903563261032,0.3944444358348846,0.3799999952316284
202.0,909.7029070854186,0.3944444358348846,0.3799999952316284
203.0,913.479881763458,0.3944444358348846,0.3799999952316284
204.0,917.4283497333524,0.3944444358348846,0.3799999952316284
205.0,921.3739125728604,0.3944444358348846,0.3799999952316284
206.0,925.2012042999264,0.3944444358348846,0.3799999952316284
207.0,929.1105964183804,0.3944444358348846,0.3799999952316284
208.0,932.9468426704404,0.3944444358348846,0.3799999952316284
209.0,936.752369880676,0.3944444358348846,0.3799999952316284
210.0,940.5450708866116,0.3944444358348846,0.3799999952316284
211.0,944.3644628524776,0.3944444358348846,0.3799999952316284
212.0,948.2443587779994,0.3944444358348846,0.3799999952316284
213.0,952.6022865772244,0.3944444358348846,0.3799999952316284
214.0,957.290923118591,0.3944444358348846,0.3799999952316284
215.0,961.9711258411404,0.3944444358348846,0.3799999952316284
216.0,966.742048501968,0.3944444358348846,0.3799999952316284
217.0,971.48433804512,0.3944444358348846,0.3799999952316284
218.0,976.11129450798,0.3944444358348846,0.3799999952316284
219.0,980.74104309082,0.3944444358348846,0.3799999952316284
220.0,985.4075179100032,0.3944444358348846,0.3799999952316284
221.0,989.9563362598416,0.3944444358348846,0.3799999952316284
222.0,994.5305376052852,0.3944444358348846,0.3799999952316284
223.0,999.0971305370326,0.3944444358348846,0.3799999952316284
224.0,1003.7061016559596,0.3944444358348846,0.3799999952316284
225.0,1008.4354360103604,0.3944444358348846,0.3799999952316284
226.0,1012.9860641956326,0.3944444358348846,0.3799999952316284
227.0,1017.6135811805722,0.3944444358348846,0.3799999952316284
228.0,1022.2342402935024,0.3944444358348846,0.3799999952316284
229.0,1026.9441847801204,0.3944444358348846,0.3799999952316284
230.0,1031.589668989181,0.3944444358348846,0.3799999952316284
231.0,1036.325678825378,0.3944444358348846,0.3799999952316284
232.0,1041.3863811492915,0.3944444358348846,0.3799999952316284
233.0,1046.0270082950587,0.3944444358348846,0.3799999952316284
234.0,1050.7323157787318,0.3944444358348846,0.3799999952316284
235.0,1055.4170937538142,0.3944444358348846,0.3799999952316284
236.0,1060.1134958267207,0.3944444358348846,0.3799999952316284
237.0,1064.8187553882594,0.3944444358348846,0.3799999952316284
238.0,1069.5103926658626,0.3944444358348846,0.3799999952316284
239.0,1074.2093102931972,0.3944444358348846,0.3799999952316284
240.0,1078.908594846725,0.3944444358348846,0.3799999952316284
241.0,1083.6352057456966,0.3944444358348846,0.3799999952316284
242.0,1088.333807468414,0.3944444358348846,0.3799999952316284
243.0,1093.0765624046323,0.3944444358348846,0.3799999952316284
244.0,1099.5970530509946,0.4233333468437195,0.3899999856948852
245.0,1104.314348220825,0.4233333468437195,0.3899999856948852
246.0,1109.0388169288633,0.4233333468437195,0.3899999856948852
247.0,1114.589234113693,0.4233333468437195,0.3899999856948852
248.0,1121.1898295879362,0.425555557012558,0.3899999856948852
249.0,1126.1127924919126,0.425555557012558,0.3899999856948852
250.0,1130.984391927719,0.425555557012558,0.3899999856948852
251.0,1137.2286040782926,0.425555557012558,0.3899999856948852
252.0,1142.0116372108455,0.425555557012558,0.3899999856948852
253.0,1146.7889356613157,0.425555557012558,0.3899999856948852
254.0,1151.5912814140318,0.425555557012558,0.3899999856948852
255.0,1156.4524788856504,0.425555557012558,0.3899999856948852
256.0,1161.2201583385463,0.425555557012558,0.3899999856948852
257.0,1166.080520868301,0.425555557012558,0.3899999856948852
258.0,1170.8994913101192,0.425555557012558,0.3899999856948852
259.0,1175.999147176742,0.425555557012558,0.3899999856948852
260.0,1181.6063222885127,0.425555557012558,0.3899999856948852
261.0,1186.9374563693996,0.425555557012558,0.3899999856948852
262.0,1192.047557353973,0.425555557012558,0.3899999856948852
263.0,1197.049224376678,0.425555557012558,0.3899999856948852
264.0,1202.1132652759547,0.425555557012558,0.3899999856948852
265.0,1207.7327845096584,0.425555557012558,0.3899999856948852
266.0,1212.8980178833003,0.425555557012558,0.3899999856948852
267.0,1217.9825730323787,0.425555557012558,0.3899999856948852
268.0,1222.9318988323207,0.425555557012558,0.3899999856948852
269.0,1227.8700001239772,0.425555557012558,0.3899999856948852
270.0,1233.5504937171931,0.425555557012558,0.3899999856948852
271.0,1240.2340786457055,0.4266666769981384,0.3899999856948852
272.0,1245.382347106933,0.4266666769981384,0.3899999856948852
273.0,1250.51604938507,0.4266666769981384,0.3899999856948852
274.0,1258.0387592315665,0.4266666769981384,0.3899999856948852
275.0,1263.1767790317526,0.4266666769981384,0.3899999856948852
276.0,1268.379944562911,0.4266666769981384,0.3899999856948852
277.0,1273.4764478206623,0.4266666769981384,0.3899999856948852
278.0,1278.5024507045734,0.4266666769981384,0.3899999856948852
279.0,1284.367111444472,0.4266666769981384,0.3899999856948852
280.0,1289.2790102958666,0.4266666769981384,0.3899999856948852
281.0,1294.212944746016,0.4266666769981384,0.3899999856948852
282.0,1299.0847883224474,0.4266666769981384,0.3899999856948852
283.0,1304.072431325911,0.4266666769981384,0.3899999856948852
284.0,1308.9200584888445,0.4266666769981384,0.3899999856948852
285.0,1314.2219748496996,0.4266666769981384,0.3899999856948852
286.0,1323.032220125197,0.4266666769981384,0.3899999856948852
287.0,1327.8890151977523,0.4266666769981384,0.3899999856948852
288.0,1333.0290458202346,0.4266666769981384,0.3899999856948852
289.0,1339.460057497023,0.4266666769981384,0.3899999856948852
290.0,1345.9838471412645,0.4266666769981384,0.3899999856948852
291.0,1352.4902389049516,0.4266666769981384,0.3899999856948852
292.0,1358.4577503204332,0.4266666769981384,0.3899999856948852
293.0,1364.2546434402452,0.4266666769981384,0.3899999856948852
294.0,1370.1058573722826,0.4266666769981384,0.3899999856948852
295.0,1375.917282581328,0.4266666769981384,0.3899999856948852
296.0,1381.8472123146043,0.4266666769981384,0.3899999856948852
297.0,1387.845675706862,0.4266666769981384,0.3899999856948852
298.0,1393.6110844612108,0.4266666769981384,0.3899999856948852
299.0,1399.0328814983354,0.4266666769981384,0.3899999856948852
300.0,1404.776885271071,0.4266666769981384,0.3899999856948852
301.0,1410.2979860305772,0.4266666769981384,0.3899999856948852
302.0,1415.3951420783983,0.4266666769981384,0.3899999856948852
303.0,1420.4299407005296,0.4266666769981384,0.3899999856948852
304.0,1425.7190401554094,0.4266666769981384,0.3899999856948852
305.0,1430.8482816219316,0.4266666769981384,0.3899999856948852
306.0,1436.4219005107866,0.4266666769981384,0.3899999856948852
307.0,1441.6583299636827,0.4266666769981384,0.3899999856948852
308.0,1447.0713467597948,0.4266666769981384,0.3899999856948852
309.0,1452.214573860167,0.4266666769981384,0.3899999856948852
310.0,1457.187065839766,0.4266666769981384,0.3899999856948852
311.0,1462.175482511519,0.4266666769981384,0.3899999856948852
312.0,1468.6851778030382,0.4277777671813965,0.3899999856948852
313.0,1473.7890982627855,0.4277777671813965,0.3899999856948852
314.0,1478.898889303206,0.4277777671813965,0.3899999856948852
315.0,1484.0490446090685,0.4277777671813965,0.3899999856948852
316.0,1489.251032352446,0.4277777671813965,0.3899999856948852
317.0,1494.4334692955,0.4277777671813965,0.3899999856948852
318.0,1499.6648445129376,0.4277777671813965,0.3899999856948852
319.0,1505.0686275958997,0.4277777671813965,0.3899999856948852
320.0,1510.2284042835215,0.4277777671813965,0.3899999856948852
321.0,1515.1223912239054,0.4277777671813965,0.3899999856948852
322.0,1522.1047332286814,0.4277777671813965,0.3899999856948852
323.0,1526.810248851774,0.4277777671813965,0.3899999856948852
324.0,1531.403921365736,0.4277777671813965,0.3899999856948852
325.0,1536.0203943252543,0.4277777671813965,0.3899999856948852
326.0,1542.3365137577036,0.4277777671813965,0.3899999856948852
327.0,1547.0464038848856,0.4277777671813965,0.3899999856948852
328.0,1551.757443189619,0.4277777671813965,0.3899999856948852
329.0,1556.3313241004923,0.4277777671813965,0.3899999856948852
330.0,1560.7250926494578,0.4277777671813965,0.3899999856948852
331.0,1566.123079061506,0.4277777671813965,0.3899999856948852
332.0,1571.6937408447243,0.4277777671813965,0.3899999856948852
333.0,1577.0629866123177,0.4277777671813965,0.3899999856948852
334.0,1582.4730315208412,0.4277777671813965,0.3899999856948852
335.0,1587.8518736362437,0.4277777671813965,0.3899999856948852
336.0,1593.2484583854657,0.4277777671813965,0.3899999856948852
337.0,1598.6496598720532,0.4277777671813965,0.3899999856948852
338.0,1604.066990852354,0.4277777671813965,0.3899999856948852
339.0,1609.5505650043467,0.4277777671813965,0.3899999856948852
340.0,1615.0127260684949,0.4277777671813965,0.3899999856948852
341.0,1620.4844422340375,0.4277777671813965,0.3899999856948852
342.0,1625.9332945346814,0.4277777671813965,0.3899999856948852
343.0,1631.3739869594556,0.4277777671813965,0.3899999856948852
344.0,1636.8512203693372,0.4277777671813965,0.3899999856948852
345.0,1642.2472257614118,0.4277777671813965,0.3899999856948852
346.0,1648.255878686903,0.4288888871669769,0.4000000059604645
347.0,1653.688242197035,0.4288888871669769,0.4000000059604645
348.0,1659.138129949568,0.4288888871669769,0.4000000059604645
349.0,1664.7133967876418,0.4288888871669769,0.4000000059604645
350.0,1670.1723434925063,0.4288888871669769,0.4000000059604645
351.0,1675.6546669006332,0.4288888871669769,0.4000000059604645
352.0,1681.1629495620712,0.4288888871669769,0.4000000059604645
353.0,1686.670030117033,0.4288888871669769,0.4000000059604645
354.0,1692.3749988079053,0.4288888871669769,0.4000000059604645
355.0,1697.9429137706738,0.4288888871669769,0.4000000059604645
356.0,1703.432652950285,0.4288888871669769,0.4000000059604645
357.0,1708.7889139652234,0.4288888871669769,0.4000000059604645
358.0,1714.4160420894605,0.4288888871669769,0.4000000059604645
359.0,1720.0828692913035,0.4288888871669769,0.4000000059604645
360.0,1725.6845605373362,0.4288888871669769,0.4000000059604645
361.0,1731.1897509098033,0.4288888871669769,0.4000000059604645
362.0,1736.5382516384104,0.4288888871669769,0.4000000059604645
363.0,1742.0464854240397,0.4288888871669769,0.4000000059604645
364.0,1747.5123553276042,0.4288888871669769,0.4000000059604645
365.0,1752.9542818069438,0.4288888871669769,0.4000000059604645
366.0,1758.430308818815,0.4288888871669769,0.4000000059604645
367.0,1763.9420115947703,0.4288888871669769,0.4000000059604645
368.0,1769.4712407588938,0.4288888871669769,0.4000000059604645
369.0,1775.6015775203684,0.4288888871669769,0.4000000059604645
370.0,1781.2990872859934,0.4288888871669769,0.4000000059604645
371.0,1786.8328416347483,0.4288888871669769,0.4000000059604645
372.0,1792.4452590942362,0.4288888871669769,0.4000000059604645
373.0,1797.952731847761,0.4288888871669769,0.4000000059604645
374.0,1803.493312120436,0.4288888871669769,0.4000000059604645
375.0,1809.005636930464,0.4288888871669769,0.4000000059604645
376.0,1814.517420768736,0.4288888871669769,0.4000000059604645
377.0,1820.072964906691,0.4288888871669769,0.4000000059604645
378.0,1825.2233607769,0.4288888871669769,0.4000000059604645
379.0,1830.1944160461408,0.4288888871669769,0.4000000059604645
380.0,1835.29646539688,0.4288888871669769,0.4000000059604645
381.0,1840.3354001045216,0.4288888871669769,0.4000000059604645
382.0,1845.2494301795948,0.4288888871669769,0.4000000059604645
383.0,1850.2550029754627,0.4288888871669769,0.4000000059604645
384.0,1855.322298288344,0.4288888871669769,0.4000000059604645
385.0,1860.4155189990984,0.4288888871669769,0.4000000059604645
386.0,1865.351069450377,0.4288888871669769,0.4000000059604645
387.0,1870.4027597904192,0.4288888871669769,0.4000000059604645
388.0,1875.4202554225908,0.4288888871669769,0.4000000059604645
389.0,1880.3832724094373,0.4288888871669769,0.4000000059604645
390.0,1886.193015813826,0.4288888871669769,0.4000000059604645
391.0,1892.1176574230176,0.4288888871669769,0.4000000059604645
392.0,1897.911916494368,0.4288888871669769,0.4000000059604645
393.0,1903.743601083754,0.4288888871669769,0.4000000059604645
394.0,1910.817935943602,0.4288888871669769,0.4000000059604645
395.0,1918.3770577907544,0.4288888871669769,0.4000000059604645
396.0,1925.104910373686,0.4288888871669769,0.4000000059604645
397.0,1931.561028480528,0.4288888871669769,0.4000000059604645
398.0,1938.3282611370068,0.4288888871669769,0.4000000059604645
399.0,1944.6479947566968,0.4288888871669769,0.4000000059604645
400.0,1951.4986226558667,0.4288888871669769,0.4000000059604645
401.0,1958.1410639286023,0.4288888871669769,0.4000000059604645
402.0,1964.634754896162,0.4288888871669769,0.4000000059604645
403.0,1973.044360399244,0.4288888871669769,0.4000000059604645
404.0,1979.8088436126689,0.4288888871669769,0.4000000059604645
405.0,1986.3645384311656,0.4288888871669769,0.4000000059604645
406.0,1992.6865892410256,0.4288888871669769,0.4000000059604645
407.0,1998.6702499389623,0.4288888871669769,0.4000000059604645
408.0,2004.8220241069769,0.4288888871669769,0.4000000059604645
409.0,2011.20291996002,0.4288888871669769,0.4000000059604645
410.0,2017.277863979337,0.4288888871669769,0.4000000059604645
411.0,2023.1304521560644,0.4288888871669769,0.4000000059604645
412.0,2028.956134319303,0.4288888871669769,0.4000000059604645
413.0,2034.788312435148,0.4288888871669769,0.4000000059604645
414.0,2040.6448259353613,0.4288888871669769,0.4000000059604645
415.0,2047.320470333097,0.4288888871669769,0.4000000059604645
416.0,2053.461604595182,0.4288888871669769,0.4000000059604645
417.0,2059.466071367261,0.4288888871669769,0.4000000059604645
418.0,2065.645913600919,0.4288888871669769,0.4000000059604645
419.0,2071.618033885953,0.4288888871669769,0.4000000059604645
420.0,2077.67221689224,0.4288888871669769,0.4000000059604645
421.0,2083.682365417478,0.4288888871669769,0.4000000059604645
422.0,2089.709925174711,0.4288888871669769,0.4000000059604645
423.0,2095.743202924726,0.4288888871669769,0.4000000059604645
424.0,2101.7868120670296,0.4288888871669769,0.4000000059604645
425.0,2107.848902940748,0.4288888871669769,0.4000000059604645
426.0,2114.0164210796333,0.4288888871669769,0.4000000059604645
427.0,2120.1585137844063,0.4288888871669769,0.4000000059604645
428.0,2126.3150548934914,0.4288888871669769,0.4000000059604645
429.0,2132.422393798826,0.4288888871669769,0.4000000059604645
430.0,2138.5555531978584,0.4288888871669769,0.4000000059604645
431.0,2143.5306797027565,0.4288888871669769,0.4000000059604645
432.0,2148.7347648143746,0.4288888871669769,0.4000000059604645
433.0,2153.722328186033,0.4288888871669769,0.4000000059604645
434.0,2158.6843953132607,0.4288888871669769,0.4000000059604645
435.0,2163.670193672178,0.4288888871669769,0.4000000059604645
436.0,2168.769770383833,0.4288888871669769,0.4000000059604645
437.0,2176.304422616957,0.4288888871669769,0.4000000059604645
438.0,2181.5918703079205,0.4288888871669769,0.4000000059604645
439.0,2186.7627596855145,0.4288888871669769,0.4000000059604645
440.0,2191.88450360298,0.4288888871669769,0.4000000059604645
441.0,2197.235533714293,0.4288888871669769,0.4000000059604645
442.0,2203.6998550891863,0.4288888871669769,0.4000000059604645
443.0,2210.014474391936,0.4288888871669769,0.4000000059604645
444.0,2216.3046350479112,0.4288888871669769,0.4000000059604645
445.0,2222.627913713454,0.4288888871669769,0.4000000059604645
446.0,2228.984183788298,0.4288888871669769,0.4000000059604645
447.0,2235.3844797611223,0.4288888871669769,0.4000000059604645
448.0,2241.8169682025896,0.4288888871669769,0.4000000059604645
449.0,2248.247740745543,0.4288888871669769,0.4000000059604645
450.0,2254.6301355361925,0.4288888871669769,0.4000000059604645
451.0,2260.9746315479265,0.4288888871669769,0.4000000059604645
452.0,2267.4695153236376,0.4288888871669769,0.4000000059604645
453.0,2275.69503378868,0.4288888871669769,0.4000000059604645
454.0,2282.510051727294,0.4288888871669769,0.4000000059604645
455.0,2288.94427537918,0.4288888871669769,0.4000000059604645
456.0,2295.6060926914206,0.4288888871669769,0.4000000059604645
457.0,2301.938161373137,0.4288888871669769,0.4000000059604645
458.0,2308.4339864253984,0.4288888871669769,0.4000000059604645
459.0,2314.6807157993303,0.4288888871669769,0.4000000059604645
460.0,2320.983572006224,0.4288888871669769,0.4000000059604645
461.0,2327.275993824004,0.4288888871669769,0.4000000059604645
462.0,2333.516484737396,0.4288888871669769,0.4000000059604645
