weights,accuracy,time
"[1.0352802293602672, 0.3185237688570418, 0.8863848717161306, 0.8058044288328459, 0.30144520649977585, 1.6346985136054224, 1.1859210000000004, 0.5261265900000002, 1.1740617900000005, 1.0566556110000007, 0.7073479710000005, 0.9702990000000004, 0.8820900000000003, 0.7144929000000003, 1.3310000000000004, 1.0781100000000003, 1.3045131000000005, 1.1979000000000004, 0.9801000000000002, 1.1859210000000004, 1.0890000000000002, 1.1, 0.8910000000000001, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.8019000000000002, 0.81, 0.9, 1.2100000000000002, 0.9, 0.81]",0.9048,35.582844257354736
"[0.9317522064242405, 0.3185237688570418, 0.8863848717161306, 0.8058044288328459, 0.30144520649977585, 1.4712286622448802, 1.1859210000000004, 0.5261265900000002, 1.1740617900000005, 1.0566556110000007, 0.7073479710000005, 0.9702990000000004, 0.9702990000000004, 0.7144929000000003, 1.3310000000000004, 1.0781100000000003, 1.3045131000000005, 1.1979000000000004, 0.9801000000000002, 1.1859210000000004, 1.0890000000000002, 1.1, 0.9801000000000002, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9, 1.2100000000000002, 0.9, 0.81]",0.9036,32.01410627365112
"[0.9317522064242405, 0.2866713919713376, 0.7977463845445175, 0.8058044288328459, 0.30144520649977585, 1.4712286622448802, 1.1859210000000004, 0.5261265900000002, 1.1740617900000005, 1.0566556110000007, 0.7073479710000005, 0.9702990000000004, 0.9702990000000004, 0.7144929000000003, 1.3310000000000004, 1.0781100000000003, 1.3045131000000005, 1.1979000000000004, 0.9801000000000002, 1.1859210000000004, 1.0890000000000002, 1.1, 0.9801000000000002, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9, 1.2100000000000002, 0.9, 0.81]",0.9028,29.9822359085083
"[1.0249274270666646, 0.3153385311684714, 0.8775210229989694, 0.8058044288328459, 0.30144520649977585, 1.4712286622448802, 1.1859210000000004, 0.5787392490000003, 1.1740617900000005, 1.0566556110000007, 0.7073479710000005, 0.8732691000000004, 0.9702990000000004, 0.7144929000000003, 1.3310000000000004, 1.0781100000000003, 1.4349644100000007, 1.0781100000000003, 0.9801000000000002, 1.1859210000000004, 1.0890000000000002, 1.1, 0.9801000000000002, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9, 1.2100000000000002, 0.81, 0.81]",0.9052,28.03781771659851
"[1.0249274270666646, 0.3468723842853185, 0.8775210229989694, 0.8863848717161306, 0.30144520649977585, 1.4712286622448802, 1.1859210000000004, 0.5787392490000003, 1.1740617900000005, 0.9509900499000007, 0.7073479710000005, 0.8732691000000004, 0.9702990000000004, 0.7144929000000003, 1.3310000000000004, 1.0781100000000003, 1.4349644100000007, 1.0781100000000003, 0.9801000000000002, 1.1859210000000004, 1.0890000000000002, 1.1, 0.9801000000000002, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9, 1.2100000000000002, 0.81, 0.81]",0.9072,26.535956859588623
"[1.0249274270666646, 0.3121851458567867, 0.7897689206990725, 0.8863848717161306, 0.30144520649977585, 1.6183515284693684, 1.1859210000000004, 0.5787392490000003, 1.1740617900000005, 0.9509900499000007, 0.7073479710000005, 0.7859421900000003, 0.9702990000000004, 0.7144929000000003, 1.3310000000000004, 1.0781100000000003, 1.4349644100000007, 1.0781100000000003, 0.9801000000000002, 1.1859210000000004, 1.0890000000000002, 1.1, 0.9801000000000002, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9, 1.2100000000000002, 0.81, 0.81]",0.9076,35.50990056991577
"[0.9224346843599982, 0.3121851458567867, 0.7897689206990725, 0.8863848717161306, 0.2713006858497983, 1.7801866813163054, 1.1859210000000004, 0.5787392490000003, 1.1740617900000005, 0.9509900499000007, 0.7073479710000005, 0.7859421900000003, 0.9702990000000004, 0.7144929000000003, 1.4641000000000006, 1.0781100000000003, 1.4349644100000007, 1.0781100000000003, 0.9801000000000002, 1.1859210000000004, 1.0890000000000002, 1.1, 0.9801000000000002, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9, 1.2100000000000002, 0.81, 0.81]",0.9104,36.98017621040344
"[0.9224346843599982, 0.3121851458567867, 0.7897689206990725, 0.8863848717161306, 0.2713006858497983, 1.9582053494479361, 1.1859210000000004, 0.5787392490000003, 1.1740617900000005, 0.8558910449100007, 0.7073479710000005, 0.7859421900000003, 0.9702990000000004, 0.7144929000000003, 1.4641000000000006, 1.0781100000000003, 1.4349644100000007, 1.0781100000000003, 0.9801000000000002, 1.1859210000000004, 1.0890000000000002, 1.1, 0.9801000000000002, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9, 1.2100000000000002, 0.81, 0.81]",0.9028,32.2468695640564
"[0.8301912159239984, 0.3121851458567867, 0.7897689206990725, 0.7977463845445175, 0.2713006858497983, 1.9582053494479361, 1.1859210000000004, 0.5787392490000003, 1.1740617900000005, 0.8558910449100007, 0.7073479710000005, 0.7859421900000003, 0.9702990000000004, 0.7144929000000003, 1.4641000000000006, 1.0781100000000003, 1.4349644100000007, 1.0781100000000003, 0.9801000000000002, 1.1859210000000004, 1.0890000000000002, 1.1, 0.9801000000000002, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.81, 0.81]",0.9072,29.20022678375244
"[0.7471720943315986, 0.3121851458567867, 0.7897689206990725, 0.7977463845445175, 0.2713006858497983, 1.9582053494479361, 1.1859210000000004, 0.5787392490000003, 1.1740617900000005, 0.8558910449100007, 0.7073479710000005, 0.7859421900000003, 0.9702990000000004, 0.7144929000000003, 1.4641000000000006, 1.0781100000000003, 1.4349644100000007, 1.0781100000000003, 0.9801000000000002, 1.1859210000000004, 1.0890000000000002, 1.1, 0.9801000000000002, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.81, 0.81]",0.9088,27.66356873512268
"[0.6724548848984387, 0.3121851458567867, 0.7897689206990725, 0.7977463845445175, 0.2713006858497983, 1.7623848145031424, 1.1859210000000004, 0.5787392490000003, 1.1740617900000005, 0.8558910449100007, 0.7073479710000005, 0.7859421900000003, 0.9702990000000004, 0.7144929000000003, 1.4641000000000006, 1.0781100000000003, 1.4349644100000007, 1.0781100000000003, 0.8820900000000002, 1.1859210000000004, 1.0890000000000002, 1.1, 0.9801000000000002, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.81, 0.81]",0.9072,29.93234205245972
"[0.6724548848984387, 0.28096663127110805, 0.7897689206990725, 0.8775210229989694, 0.2713006858497983, 1.9386232959534568, 1.1859210000000004, 0.5787392490000003, 1.1740617900000005, 0.8558910449100007, 0.7073479710000005, 0.7859421900000003, 0.9702990000000004, 0.7144929000000003, 1.4641000000000006, 1.0781100000000003, 1.4349644100000007, 1.0781100000000003, 0.8820900000000002, 1.1859210000000004, 1.1979000000000004, 1.1, 0.9801000000000002, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.81, 0.81]",0.906,37.8309485912323
"[0.7397003733882827, 0.3090632943982189, 0.7897689206990725, 0.7897689206990725, 0.2713006858497983, 1.9386232959534568, 1.1859210000000004, 0.5787392490000003, 1.0566556110000005, 0.8558910449100007, 0.7073479710000005, 0.7859421900000003, 0.9702990000000004, 0.7144929000000003, 1.4641000000000006, 1.0781100000000003, 1.4349644100000007, 1.0781100000000003, 0.8820900000000002, 1.1859210000000004, 1.1979000000000004, 1.1, 0.9801000000000002, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.81, 0.81]",0.8988,34.82129001617432
"[0.7397003733882827, 0.3090632943982189, 0.7897689206990725, 0.7897689206990725, 0.2713006858497983, 1.7447609663581112, 1.1859210000000004, 0.5787392490000003, 1.0566556110000005, 0.8558910449100007, 0.7073479710000005, 0.7859421900000003, 0.9702990000000004, 0.7144929000000003, 1.4641000000000006, 1.0781100000000003, 1.5784608510000009, 1.0781100000000003, 0.8820900000000002, 1.1859210000000004, 1.1979000000000004, 1.1, 0.9801000000000002, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.81, 0.81]",0.9036,30.476390600204468
"[0.7397003733882827, 0.3090632943982189, 0.7107920286291652, 0.7897689206990725, 0.2713006858497983, 1.7447609663581112, 1.1859210000000004, 0.5787392490000003, 1.0566556110000005, 0.9414801494010008, 0.7073479710000005, 0.7859421900000003, 0.9702990000000004, 0.7144929000000003, 1.4641000000000006, 1.0781100000000003, 1.5784608510000009, 1.0781100000000003, 0.8820900000000002, 1.1859210000000004, 1.1979000000000004, 1.1, 0.9801000000000002, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.81, 0.81]",0.9052,28.918083429336548
"[0.7397003733882827, 0.3090632943982189, 0.7107920286291652, 0.7107920286291652, 0.2713006858497983, 1.7447609663581112, 1.1859210000000004, 0.5787392490000003, 1.0566556110000005, 0.9414801494010008, 0.7073479710000005, 0.7073479710000004, 0.9702990000000004, 0.7144929000000003, 1.4641000000000006, 1.0781100000000003, 1.5784608510000009, 1.0781100000000003, 0.8820900000000002, 1.1859210000000004, 1.1979000000000004, 1.1, 0.9801000000000002, 0.6561000000000001, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.1979000000000004, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.8910000000000001, 0.81]",0.9036,27.219544172286987
"[0.7397003733882827, 0.3090632943982189, 0.7107920286291652, 0.7107920286291652, 0.2713006858497983, 1.7447609663581112, 1.1859210000000004, 0.5787392490000003, 1.0566556110000005, 0.8473321344609007, 0.7073479710000005, 0.7073479710000004, 0.9702990000000004, 0.7144929000000003, 1.4641000000000006, 1.0781100000000003, 1.5784608510000009, 1.0781100000000003, 0.8820900000000002, 1.1859210000000004, 1.1979000000000004, 1.1, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.8910000000000001, 0.81]",0.9016,35.42516875267029
"[0.6657303360494544, 0.3090632943982189, 0.7107920286291652, 0.7107920286291652, 0.2713006858497983, 1.7447609663581112, 1.1859210000000004, 0.5787392490000003, 1.0566556110000005, 0.8473321344609007, 0.7073479710000005, 0.7073479710000004, 0.9702990000000004, 0.7144929000000003, 1.4641000000000006, 1.0781100000000003, 1.5784608510000009, 1.0781100000000003, 0.8820900000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.8910000000000001, 0.81]",0.9012,35.982237339019775
"[0.7323033696543999, 0.3090632943982189, 0.7107920286291652, 0.7107920286291652, 0.2713006858497983, 1.7447609663581112, 1.0673289000000004, 0.5208653241000003, 1.0566556110000005, 0.8473321344609007, 0.7073479710000005, 0.7073479710000004, 0.9702990000000004, 0.7144929000000003, 1.4641000000000006, 1.0781100000000003, 1.5784608510000009, 1.0781100000000003, 0.8820900000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.0890000000000002, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.8910000000000001, 0.81]",0.8996,31.0963146686554
"[0.8055337066198399, 0.3090632943982189, 0.7818712314920818, 0.7107920286291652, 0.2984307544347781, 1.9192370629939224, 1.0673289000000004, 0.5208653241000003, 1.0566556110000005, 0.8473321344609007, 0.7073479710000005, 0.7073479710000004, 0.9702990000000004, 0.7859421900000004, 1.4641000000000006, 1.0781100000000003, 1.5784608510000009, 1.0781100000000003, 0.8820900000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.8910000000000001, 0.81]",0.902,29.29539275169373
"[0.7249803359578559, 0.27815696495839703, 0.8600583546412901, 0.7107920286291652, 0.2984307544347781, 1.9192370629939224, 1.0673289000000004, 0.5208653241000003, 1.0566556110000005, 0.8473321344609007, 0.7073479710000005, 0.7073479710000004, 0.9702990000000004, 0.7859421900000004, 1.4641000000000006, 1.0781100000000003, 1.5784608510000009, 1.0781100000000003, 0.8820900000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.8910000000000001, 0.81]",0.906,27.500247716903687
"[0.7974783695536416, 0.27815696495839703, 0.7740525191771611, 0.6397128257662488, 0.2984307544347781, 1.9192370629939224, 1.0673289000000004, 0.5208653241000003, 1.0566556110000005, 0.8473321344609007, 0.7073479710000005, 0.7073479710000004, 0.9702990000000004, 0.7859421900000004, 1.4641000000000006, 1.0781100000000003, 1.5784608510000009, 1.0781100000000003, 0.7938810000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.8910000000000001, 0.81]",0.9024,35.67041015625
"[0.7177305325982775, 0.27815696495839703, 0.7740525191771611, 0.7036841083428738, 0.2685876789913003, 1.9192370629939224, 0.9605960100000004, 0.5208653241000003, 1.0566556110000005, 0.9320653479069909, 0.7073479710000005, 0.7073479710000004, 0.9702990000000004, 0.7859421900000004, 1.4641000000000006, 1.0781100000000003, 1.5784608510000009, 1.0781100000000003, 0.7938810000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.8910000000000001, 0.81]",0.8996,36.76052927970886
"[0.7177305325982775, 0.25034126846255733, 0.7740525191771611, 0.7036841083428738, 0.2685876789913003, 1.9192370629939224, 0.9605960100000004, 0.5208653241000003, 1.0566556110000005, 0.9320653479069909, 0.7073479710000005, 0.7073479710000004, 0.9702990000000004, 0.7859421900000004, 1.4641000000000006, 1.0781100000000003, 1.7363069361000012, 1.0781100000000003, 0.7938810000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 0.9900000000000001, 1.2100000000000002, 0.8910000000000001, 0.81]",0.8996,31.826043128967285
"[0.7177305325982775, 0.25034126846255733, 0.7740525191771611, 0.7036841083428738, 0.29544644689043037, 1.9192370629939224, 0.9605960100000004, 0.5208653241000003, 1.0566556110000005, 0.9320653479069909, 0.7073479710000005, 0.7073479710000004, 0.9702990000000004, 0.7859421900000004, 1.4641000000000006, 0.9702990000000004, 1.7363069361000012, 1.0781100000000003, 0.8732691000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 1.0890000000000002, 1.2100000000000002, 0.8910000000000001, 0.81]",0.9024,29.541391611099243
"[0.7177305325982775, 0.25034126846255733, 0.7740525191771611, 0.7036841083428738, 0.29544644689043037, 1.9192370629939224, 0.9605960100000004, 0.5208653241000003, 1.0566556110000005, 0.9320653479069909, 0.7073479710000005, 0.7073479710000004, 0.9702990000000004, 0.7859421900000004, 1.4641000000000006, 0.9702990000000004, 1.7363069361000012, 1.0781100000000003, 0.8732691000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 1.0890000000000002, 1.2100000000000002, 0.8910000000000001, 0.81]",0.8988,27.643763780593872
"[0.7177305325982775, 0.25034126846255733, 0.7740525191771611, 0.7036841083428738, 0.29544644689043037, 1.9192370629939224, 0.9605960100000004, 0.4687787916900003, 1.0566556110000005, 0.9320653479069909, 0.7073479710000005, 0.7073479710000004, 0.9702990000000004, 0.7859421900000004, 1.4641000000000006, 0.9702990000000004, 1.7363069361000012, 1.0781100000000003, 0.8732691000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 1.0890000000000002, 1.2100000000000002, 0.8910000000000001, 0.81]",0.8976,29.649741172790527
"[0.7177305325982775, 0.2253071416163016, 0.7740525191771611, 0.7740525191771612, 0.29544644689043037, 1.9192370629939224, 0.9605960100000004, 0.4687787916900003, 1.0566556110000005, 0.9320653479069909, 0.7073479710000005, 0.7073479710000004, 0.9702990000000004, 0.7859421900000004, 1.4641000000000006, 0.9702990000000004, 1.7363069361000012, 1.0781100000000003, 0.8732691000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 1.0890000000000002, 1.2100000000000002, 0.8910000000000001, 0.81]",0.8988,37.82844424247742
"[0.7895035858581053, 0.2253071416163016, 0.7740525191771611, 0.7740525191771612, 0.3249910915794734, 1.9192370629939224, 0.9605960100000004, 0.4687787916900003, 1.0566556110000005, 0.9320653479069909, 0.7073479710000005, 0.7073479710000004, 0.9702990000000004, 0.7859421900000004, 1.4641000000000006, 0.9702990000000004, 1.7363069361000012, 1.0781100000000003, 0.8732691000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.81, 1.0, 0.7217100000000002, 0.81, 1.0890000000000002, 1.2100000000000002, 0.8910000000000001, 0.81]",0.8996,35.46489262580872
"[0.8684539444439159, 0.2253071416163016, 0.7740525191771611, 0.7740525191771612, 0.3249910915794734, 1.9192370629939224, 0.9605960100000004, 0.4687787916900003, 1.0566556110000005, 0.9320653479069909, 0.7780827681000005, 0.7073479710000004, 0.9702990000000004, 0.7073479710000004, 1.3176900000000007, 0.9702990000000004, 1.7363069361000012, 1.0781100000000003, 0.8732691000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.7290000000000001, 1.0, 0.7217100000000002, 0.81, 1.0890000000000002, 1.2100000000000002, 0.8910000000000001, 0.81]",0.9,30.542255640029907
"[0.8684539444439159, 0.2253071416163016, 0.7740525191771611, 0.7740525191771612, 0.3249910915794734, 1.9192370629939224, 0.9605960100000004, 0.4687787916900003, 1.0566556110000005, 0.9320653479069909, 0.7780827681000005, 0.7073479710000004, 0.9702990000000004, 0.7073479710000004, 1.3176900000000007, 0.9702990000000004, 1.7363069361000012, 1.0781100000000003, 0.8732691000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.7290000000000001, 1.0, 0.7217100000000002, 0.81, 1.0890000000000002, 1.2100000000000002, 0.8910000000000001, 0.81]",0.9008,28.94268536567688
"[0.9552993388883075, 0.2253071416163016, 0.7740525191771611, 0.7740525191771612, 0.3249910915794734, 1.9192370629939224, 0.9605960100000004, 0.4687787916900003, 1.0566556110000005, 0.9320653479069909, 0.7780827681000005, 0.7073479710000004, 0.9702990000000004, 0.7073479710000004, 1.3176900000000007, 0.9702990000000004, 1.7363069361000012, 1.0781100000000003, 0.8732691000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.7290000000000001, 1.0, 0.7217100000000002, 0.81, 1.0890000000000002, 1.2100000000000002, 0.8910000000000001, 0.81]",0.8988,27.17773652076721
"[1.0508292727771384, 0.2253071416163016, 0.7740525191771611, 0.7740525191771612, 0.2924919824215261, 1.9192370629939224, 1.0566556110000005, 0.4687787916900003, 1.0566556110000005, 0.9320653479069909, 0.7780827681000005, 0.7073479710000004, 0.9702990000000004, 0.7073479710000004, 1.3176900000000007, 0.9702990000000004, 1.7363069361000012, 1.0781100000000003, 0.8732691000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.7290000000000001, 1.0, 0.7217100000000002, 0.81, 1.0890000000000002, 1.2100000000000002, 0.8910000000000001, 0.81]",0.902,27.496625900268555
"[1.1559122000548523, 0.2253071416163016, 0.8514577710948773, 0.7740525191771612, 0.3217411806636787, 1.9192370629939224, 1.0566556110000005, 0.4687787916900003, 1.0566556110000005, 0.9320653479069909, 0.7780827681000005, 0.7073479710000004, 0.9702990000000004, 0.7073479710000004, 1.3176900000000007, 0.9702990000000004, 1.7363069361000012, 1.0781100000000003, 0.8732691000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.9801000000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.7290000000000001, 1.0, 0.7217100000000002, 0.81, 1.0890000000000002, 1.2100000000000002, 0.8910000000000001, 0.81]",0.9036,36.3349711894989
"[1.1559122000548523, 0.20277642745467145, 0.8514577710948773, 0.7740525191771612, 0.3217411806636787, 1.9192370629939224, 1.0566556110000005, 0.4687787916900003, 1.0566556110000005, 0.9320653479069909, 0.7780827681000005, 0.7073479710000004, 0.9702990000000004, 0.7073479710000004, 1.3176900000000007, 0.9702990000000004, 1.7363069361000012, 1.0781100000000003, 0.8732691000000002, 1.1859210000000004, 1.1979000000000004, 0.9900000000000001, 0.8820900000000002, 0.7217100000000002, 1.0890000000000002, 1.771561000000001, 1.1, 1.0890000000000002, 1.1979000000000004, 0.8732691000000004, 1.2100000000000002, 0.9, 1.0781100000000003, 1.2100000000000002, 0.7290000000000001, 1.0, 0.7217100000000002, 0.81, 1.0890000000000002, 1.2100000000000002, 0.8910000000000001, 0.81]",0.9052,34.79397797584534
