time,attempt,steps,value,string
0.2943141460418701,1,7,99.0,1111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111
0.4437711238861084,2,8,99.0,1111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111
0.2732641696929931,3,6,97.0,111111111111111111111111111101111111111111111111111111111111111111111111101111111111111111111111111
0.327838659286499,4,6,97.0,1011111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111110
0.3877053260803222,5,7,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.4430971145629883,6,7,99.0,1111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111
0.4117448329925537,7,7,99.0,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011
0.5815703868865967,8,7,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.3572244644165039,9,7,99.0,1111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111
0.3933277130126953,10,7,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.3616588115692138,11,7,97.0,111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111101111
0.4108743667602539,12,7,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.3654191493988037,13,8,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.4500331878662109,14,7,99.0,1111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111
0.2622950077056885,15,7,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.4778475761413574,16,6,99.0,1111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111
0.3907442092895508,17,7,99.0,1111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111
0.4380180835723877,18,6,97.0,1111111111111111101111111111111111111111111111111111111111111111111101111101111111111111111111111111
0.5806307792663574,19,8,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.5896883010864258,20,8,99.0,1111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111
0.3822057247161865,21,7,99.0,1111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111
0.5691001415252686,22,7,99.0,1111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111
0.4012684822082519,23,5,95.0,111111111111111111111111111111111111111111010111111111101111111111111111111111111111110111111111111
0.445136547088623,24,5,93.0,1011111111111111111010111111111111111111011111111111011111111111111111111111111101111111111111011111
0.3476250171661377,25,6,97.0,111111111111111111111111111111111111111111111111111111111101111111111111111111111111110111111111111
0.5685403347015381,26,8,99.0,1111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.5058591365814209,27,7,99.0,1111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111
0.3781163692474365,28,6,97.0,111111111111111111111111011111111111111111110111111111111111111111111111111111111111111111111111111
0.4414684772491455,29,7,99.0,1111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111
0.4821846485137939,30,8,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.4707393646240234,31,7,99.0,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111
0.3752317428588867,32,8,99.0,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.2909896373748779,33,7,99.0,1111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111
0.2975199222564697,34,7,99.0,1111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111
0.2205028533935547,35,6,99.0,1111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111
0.3724088668823242,36,7,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.2538769245147705,37,6,97.0,11111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111
0.2639827728271484,38,6,95.0,1011111111111111111111111111111111111111111110111111111111111110111111101111111111111111111011111111
0.3411934375762939,39,8,99.0,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.2619950771331787,40,6,97.0,1111111111111111111111111111111111111111111111111111111111111111101111111111111101111111101111111111
0.2712669372558594,41,7,99.0,1111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111
0.3656167984008789,42,8,97.0,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111
0.2644016742706299,43,7,97.0,1011111111111111111111111111111111111111111111111011111111111111111111111111111111110111111111111111
0.3050382137298584,44,7,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.438413143157959,45,8,99.0,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.2872343063354492,46,6,99.0,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.2247602939605713,47,6,97.0,1111111101111111101111111111111111111111111111111111111111111111111111111111111111011111111111111111
0.4025442600250244,48,8,99.0,1111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111
0.2423522472381591,49,7,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.2915737628936767,50,6,99.0,1111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111
0.3705615997314453,51,8,97.0,11111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111
0.2975358963012695,52,7,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.1828434467315673,53,5,93.0,111111111111111111111111111111111111101111111011111111111111111111111111011111111111100111111111101
0.2852704524993896,54,7,99.0,1111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111
0.3710451126098633,55,8,99.0,1111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111
0.2798445224761963,56,7,99.0,1111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111
0.3067121505737304,57,7,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.2972152233123779,58,6,97.0,111011111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111
0.2978191375732422,59,7,99.0,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111
0.3186788558959961,60,7,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.331059455871582,61,6,97.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111110111111110111111111
0.2323708534240722,62,7,99.0,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111
0.2053034305572509,63,6,97.0,11111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.2972102165222168,64,8,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.2884178161621094,65,7,99.0,1111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111
0.2465291023254394,66,7,97.0,1011111111111111011111111111111011111111111111111111111111111111111111111111111111111111111111111111
0.2624385356903076,67,6,97.0,111111111111111101111111111111111111111111111111111111111111111111111111111111111111110111111111111
0.2875223159790039,68,7,99.0,1111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111
0.2918612957000732,69,6,97.0,1111111111011111111111111111111111111111111111111111101111111111111111110111111111111111111111111111
0.2619249820709228,70,7,99.0,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111
0.2328112125396728,71,7,99.0,1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.3258628845214844,72,8,99.0,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.3185243606567383,73,7,97.0,1011111111111111111111111111111111011111111111111111111110111111111111111111111111111111111111111111
0.2957439422607422,74,7,99.0,1111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111
