time,attempt,steps,value,string
1.7010207176208496,194,85511,65.0,1100111001011100010111110111111001111100101101111101111100011001111011010001011111100101110001111011
1.9744699001312256,195,85536,67.0,1011010111110011111111111010101101011110111001110011100011100110010011111110111011001110011101111001
1.727459192276001,196,85547,67.0,1011100101011111110010101001011111011001111101011110101110001111101101011111110111101011000110111110
1.848259687423706,197,85500,65.0,111110000111101001111101111111011111000011000110110110111011101111111111111100100010001011100111100
1.86731481552124,198,85512,67.0,11111101110110010111111110000010001111100001101010111110111111011011111111010110010010011111111111
2.1212575435638428,199,85526,71.0,1110111101010110010011101111111000111011101111110111111110111010111101111101111000101101011111000111
1.9491279125213623,200,85553,65.0,111001101001101001111111100001111011111111110010010110110111011001011101011101111011100111101010110
1.8366000652313232,201,85491,69.0,11101111111011111111011111010101110111000011011110110011101001110100010111011111111110111111110
1.8919627666473389,202,85533,67.0,10110111111011011101110111111110110100010110111110101100011101101111011100101111011101001111011001
1.9740424156188965,203,85502,65.0,1011001001111101001111110111001111010111001010110101100100101110101101111101111110111100011010110111
1.9874818325042725,204,85515,67.0,1111100100011111011001101111111011110110110110000111101100000111110100111101111100011110111110111101
1.8896903991699217,205,85542,65.0,1111001000010101100011010010111011111111101111001111111011100000011111010101111100111011101011011111
1.8784186840057373,206,85545,65.0,1111010000111111101001101101110011110110111111111101101111010110100011111111100001111100111000010010
1.7282686233520508,207,85536,69.0,1001111110011111110101100110011101111010011110101101111110011011110100010111111111110001010011111111
1.9612038135528564,208,85524,69.0,1100010110110100100111101001101110110110111111011110101111111001111110101111011110101111011110111010
1.9689254760742188,209,85549,67.0,1110110011011111100001111111001111011011001001111100111111010011011111010011100011110101101011110111
1.9850611686706543,210,85502,65.0,1111111101111010101100011111011111110001101010110000101011110000011001110111110110100111110101101111
1.8647327423095703,211,85496,67.0,1011000100110110100011111111111001101110010110110110101111100101110110011011111011111110101111101011
1.699110746383667,212,85533,65.0,110100101111110111100111100101101011111101111011111110111001110010010110011111011011000110100111100
1.968189477920532,213,85526,67.0,1001111010100111111110010111110011011101111110101011111011001100110001111111011101100111100101111010
2.33479118347168,214,85536,67.0,1110011011110101011010110101011110111001111011010101110111001011011011101101111111110101011101001101
1.9365508556365967,215,85534,65.0,1100000010101111110111110110110111101111101110010011011001110101111101111011011110110101100000101111
